SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)OP(=O)(O)O,17/000000826,"InChI=1S/C9H8N3O7P/c13-6-3-5(19-20(15,16)17)1-2-7(6)18-9(14)8-10-4-11-12-8/h1-4,13H,(H,10,11,12)(H2,15,16,17)",C9H8N3O7P,301,0.33,4.32,-3.29,23.1,-40,3.146500410776053,1
Oc1c(OC(=O)c2nnc([nH]2)CCCO)ccc(c1)CS(=O)=O,17/000000948,"InChI=1S/C13H15N3O6S/c17-5-1-2-11-14-12(16-15-11)13(19)22-10-4-3-8(6-9(10)18)7-23(20)21/h3-4,6,17-18,23H,1-2,5,7H2,(H,14,15,16)",C13H15N3O6S,341,0.86,4.32,-1.22,24.8,-60,3.61649049412768,1
C=Cc1c(Br)c(cnc1CC(=O)CC/C=C/CN)CNCN,29/000000001,"InChI=1S/C16H23BrN4O/c1-2-14-15(8-13(22)6-4-3-5-7-18)21-10-12(16(14)17)9-20-11-19/h2-3,5,10,20H,1,4,6-9,11,18-19H2/b5-3+",C16H23N4OBr,367,0.55,4.32,-2.56,19.7,-100,3.6130202046016375,1
Oc1c(OC(=O)CCCC)c(O)cc(c1)c1cnsc1N,17/000000225,"InChI=1S/C14H16N2O4S/c1-2-3-4-12(19)20-13-10(17)5-8(6-11(13)18)9-7-16-21-14(9)15/h5-7,17-18H,2-4,15H2,1H3",C14H16N2O4S,308,1.98,4.32,-4.44,3.58,-200,3.003888713270366,1
OC(=O)C1=NC(=O)/C(=C\c2ccccc2C(=O)O)/S1,12/000000149,"InChI=1S/C12H7NO5S/c14-9-8(19-10(13-9)12(17)18)5-6-3-1-2-4-7(6)11(15)16/h1-5H,(H,15,16)(H,17,18)/b8-5+",C12H7NO5S,277,0.97,4.31,-8.2,3.58,-40,2.600322020447596,1
OCc1nn(c(=O)[nH]1)CCOCCc1cc(F)nc(c1)[C@H](C)S,26/000000070,"InChI=1S/C14H19FN4O3S/c1-9(23)11-6-10(7-12(15)16-11)2-4-22-5-3-19-14(21)17-13(8-20)18-19/h6-7,9,20,23H,2-5,8H2,1H3,(H,17,18,21)/t9-/m0/s1",C14H19N4O3SF,342,0.35,4.31,-1.4,23.5,-170,3.9047483727393466,1
N(CCCCCOC)Cc1nnc([nH]1)[C@@H](n1nc[nH]c1=O)Cl,26/000000091,"InChI=1S/C12H20ClN7O2/c1-22-6-4-2-3-5-14-7-9-17-11(19-18-9)10(13)20-12(21)15-8-16-20/h8,10,14H,2-7H2,1H3,(H,15,16,21)(H,17,18,19)/t10-/m1/s1",C12H20N7O2Cl,329,1.39,4.31,2.8,24.6,-190,4.012529724809411,1
Sc1nnc([nH]1)CCOCc1ncc2c(c1)c(Br)ccc2,1/000000691,"InChI=1S/C14H13BrN4OS/c15-12-3-1-2-9-7-16-10(6-11(9)12)8-20-5-4-13-17-14(21)19-18-13/h1-3,6-7H,4-5,8H2,(H2,17,18,19,21)",C14H13N4OSBr,365,3.92,4.31,-2.14,3.58,-120,3.196687756623846,1
c1ccc2c(c1CNCC[C@@H]1COCC[NH2+]1)C(=O)NC2=O,5/000000013,"InChI=1S/C15H19N3O3/c19-14-12-3-1-2-10(13(12)15(20)18-14)8-16-5-4-11-9-21-7-6-17-11/h1-3,11,16-17H,4-9H2,(H,18,19,20)/p+1/t11-/m1/s1",C15H20N3O3,290,0.11,4.31,-0.24,3.58,-190,4.023290197026181,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CC[NH3+],17/000000168,"InChI=1S/C11H12N4O3/c12-4-3-7-1-2-9(8(16)5-7)18-11(17)10-13-6-14-15-10/h1-2,5-6,16H,3-4,12H2,(H,13,14,15)/p+1",C11H13N4O3,249,1.44,4.31,-2.97,2.22,-40,3.553265199747571,1
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)C(=O)CCC,17/000001390,"InChI=1S/C12H12N4O4/c1-2-3-8(17)7-4-5-10(9(18)6-7)20-12(19)11-13-15-16-14-11/h4-6,18H,2-3H2,1H3,(H,13,14,15,16)",C12H12N4O4,276,0.77,4.31,-5.18,3.58,-40,2.763228982204623,1
OC[C@H]1NC(=CC1)C(=O)NC(=S)/C=C\c1nnc([nH]1)CNC=C,23/000000013,"InChI=1S/C14H18N6O2S/c1-2-15-7-12-17-11(19-20-12)5-6-13(23)18-14(22)10-4-3-9(8-21)16-10/h2,4-6,9,15-16,21H,1,3,7-8H2,(H,17,19,20)(H,18,22,23)/b6-5-/t9-/m0/s1",C14H18N6O2S,334,0.64,4.31,-2.16,4.94,-170,4.84479787347899,1
Oc1cc(c(c(c1)C=C)F)[C@H](C[NH2+]C)NCC(=O)N,16/000000042,"InChI=1S/C13H18FN3O2/c1-3-8-4-9(18)5-10(13(8)14)11(6-16-2)17-7-12(15)19/h3-5,11,16-18H,1,6-7H2,2H3,(H2,15,19)/p+1/t11-/m0/s1",C13H19N3O2F,268,0.18,4.31,-5.57,17.9,-170,4.3718588017741915,1
ONCCC[C@H](C)c1cc(F)ccc1F,1/000000001,"InChI=1S/C11H15F2NO/c1-8(3-2-6-14-15)10-7-9(12)4-5-11(10)13/h4-5,7-8,14-15H,2-3,6H2,1H3/t8-/m0/s1",C11H15NOF2,215,2.97,4.31,-1.28,2.22,-170,2.908436564957798,1
S[C@@H](c1ncoc1)C#CC/C=C\CCNN,21/000000050,"InChI=1S/C11H15N3OS/c12-14-7-5-3-1-2-4-6-11(16)10-8-15-9-13-10/h1,3,8-9,11,14,16H,2,5,7,12H2/b3-1-/t11-/m1/s1",C11H15N3OS,237,0.56,4.31,11.37,20.9,-150,4.803847867337925,1
Oc1ccc(c(c1)C(=O)O)CC[C@H](CNC)c1nnc[nH]1,12/000000077,"InChI=1S/C14H18N4O3/c1-15-7-10(13-16-8-17-18-13)3-2-9-4-5-11(19)6-12(9)14(20)21/h4-6,8,10,15,19H,2-3,7H2,1H3,(H,20,21)(H,16,17,18)/t10-/m1/s1",C14H18N4O3,290,2.03,4.31,-5.25,3.58,-190,3.5406961046500935,1
ON[C@H](c1n[nH]c(n1)CCOCCC)S,1/000000946,"InChI=1S/C8H16N4O2S/c1-2-4-14-5-3-6-9-7(11-10-6)8(15)12-13/h8,12-13,15H,2-5H2,1H3,(H,9,10,11)/t8-/m0/s1",C8H16N4O2S,232,0.79,4.31,-0.11,17.6,-170,3.8821021237892097,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)Cc1cn[nH]c1,17/000000678,"InChI=1S/C13H11N5O3/c19-10-4-8(3-9-5-15-16-6-9)1-2-11(10)21-13(20)12-14-7-17-18-12/h1-2,4-7,19H,3H2,(H,15,16)(H,14,17,18)",C13H11N5O3,285,2.6,4.31,-4.27,3.58,-40,3.1403066721345656,1
S[C@@H](C1=CCON1)C#CC/C=C\CCNN,21/000000057,"InChI=1S/C11H17N3OS/c12-13-8-5-3-1-2-4-6-11(16)10-7-9-15-14-10/h1,3,7,11,13-14,16H,2,5,8-9,12H2/b3-1-/t11-/m1/s1",C11H17N3OS,239,0.99,4.31,10.71,19.3,-150,5.180038837237589,1
Oc1ccc(c(c1CO)O)Cl,11/000000026,"InChI=1S/C7H7ClO3/c8-5-1-2-6(10)4(3-9)7(5)11/h1-2,9-11H,3H2",C7H7O3Cl,174,1.02,4.31,5.76,1.11,0,2.3543738110982915,1
ONC[C@@H](CC/C=C/Cc1ccncc1)O,1/000000015,"InChI=1S/C12H18N2O2/c15-12(10-14-16)5-3-1-2-4-11-6-8-13-9-7-11/h1-2,6-9,12,14-16H,3-5,10H2/b2-1+/t12-/m1/s1",C12H18N2O2,222,0.82,4.31,-2.55,3.58,-170,3.3030361616523063,1
C#CCc1nn(c(=O)[nH]1)[C@H](c1nnc[nH]1)Cl,26/000000029,"InChI=1S/C8H7ClN6O/c1-2-3-5-12-8(16)15(14-5)6(9)7-10-4-11-13-7/h1,4,6H,3H2,(H,10,11,13)(H,12,14,16)/t6-/m1/s1",C8H7N6OCl,238,1.31,4.3,8.32,22.4,-150,4.819931546267691,1
OC(=O)Cc1ccc(c(c1)O)OC(=O)c1ncc(o1)C,17/000000493,"InChI=1S/C13H11NO6/c1-7-6-14-12(19-7)13(18)20-10-3-2-8(4-9(10)15)5-11(16)17/h2-4,6,15H,5H2,1H3,(H,16,17)",C13H11NO6,277,0.62,4.3,-1.95,2.22,-40,2.6110318793075216,1
ONC/C=C/CC1=C[C@H](C(=CO1)CO)I,1/000000577,"InChI=1S/C10H14INO3/c11-10-5-9(3-1-2-4-12-14)15-7-8(10)6-13/h1-2,5,7,10,12-14H,3-4,6H2/b2-1+/t10-/m1/s1",C10H14NO3I,323,0.95,4.3,-2.44,3.72,-150,4.859755969943055,1
O[P@@H](=O)Oc1cccc(c1)c1occc1CNC(=O)C,17/000000712,"InChI=1S/C13H14NO5P/c1-9(15)14-8-11-5-6-18-13(11)10-3-2-4-12(7-10)19-20(16)17/h2-7,20H,8H2,1H3,(H,14,15)(H,16,17)",C13H14NO5P,295,0.61,4.3,-1.3,20.0,-160,3.5724348003767306,1
ONCC(=O)Cc1nnc(s1)[C@H](Cc1nncs1)Cl,1/000000167,"InChI=1S/C9H10ClN5O2S2/c10-6(2-7-13-11-4-18-7)9-15-14-8(19-9)1-5(16)3-12-17/h4,6,12,17H,1-3H2/t6-/m0/s1",C9H10N5O2S2Cl,319,1.36,4.3,-3.93,3.58,-190,4.150803296495157,1
Sc1nnc([nH]1)[C@H](CCC)N,1/000001037,"InChI=1S/C6H12N4S/c1-2-3-4(7)5-8-6(11)10-9-5/h4H,2-3,7H2,1H3,(H2,8,9,10,11)/t4-/m0/s1",C6H12N4S,172,1.81,4.3,6.44,2.22,-170,4.091112637985818,1
c1nnc([nH]1)[C@@H](n1nc[nH]c1=O)Cl,26/000000012,"InChI=1S/C5H5ClN6O/c6-3(4-7-1-9-11-4)12-5(13)8-2-10-12/h1-3H,(H,7,9,11)(H,8,10,13)/t3-/m1/s1",C5H5N6OCl,200,0.98,4.3,6.46,17.8,-150,4.750719536104899,1
ONCCCC[C@@H](COCC(=O)c1cc[nH]c1)c1nn[nH]n1,1/000000295,"InChI=1S/C13H20N6O3/c20-12(10-4-6-14-7-10)9-22-8-11(3-1-2-5-15-21)13-16-18-19-17-13/h4,6-7,11,14-15,21H,1-3,5,8-9H2,(H,16,17,18,19)/t11-/m0/s1",C13H20N6O3,308,0.88,4.3,-2.72,5.09,-190,3.779470658875346,1
SSC/C=C/C[C@@H](Cc1occ(c1)Cc1nocc1)[NH3+],4/000000017,"InChI=1S/C14H18N2O2S2/c15-12(3-1-2-6-20-19)9-14-8-11(10-17-14)7-13-4-5-18-16-13/h1-2,4-5,8,10,12,19H,3,6-7,9,15H2/p+1/b2-1+/t12-/m0/s1",C14H19N2O2S2,311,1.83,4.3,0.42,24.6,-190,4.7854705904487265,1
Oc1c(SSC[C@@H]2C(=CC2)CN)cc(c(c1)C(=O)N)F,13/000000023,"InChI=1S/C13H15FN2O2S2/c14-10-4-12(11(17)3-9(10)13(16)18)20-19-6-8-2-1-7(8)5-15/h1,3-4,8,17H,2,5-6,15H2,(H2,16,18)/t8-/m1/s1",C13H14N2O2S2F,313,0.92,4.3,-5.09,21.9,-190,3.972150334842265,1
Sc1nnc([nH]1)[C@H](Cc1nnco1)N,1/000001041,"InChI=1S/C6H8N6OS/c7-3(1-4-10-8-2-13-4)5-9-6(14)12-11-5/h2-3H,1,7H2,(H2,9,11,12,14)/t3-/m0/s1",C6H8N6OS,212,1.47,4.3,4.68,2.35,-150,4.430804041226882,1
C1=C[C@H](OC1=O)Cn1cnc2c1CNCN2,1/000000616,"InChI=1S/C10H12N4O2/c15-9-2-1-7(16-9)4-14-6-13-10-8(14)3-11-5-12-10/h1-2,6-7,11-12H,3-5H2/t7-/m0/s1",C10H12N4O2,220,0.05,4.3,6.93,2.22,-190,4.309153673927265,1
Oc1c(OC(=O)c2nnc([nH]2)CCO)ccc(c1)c1[nH]ncc1,17/000000468,"InChI=1S/C14H13N5O4/c20-6-4-12-16-13(19-18-12)14(22)23-11-2-1-8(7-10(11)21)9-3-5-15-17-9/h1-3,5,7,20-21H,4,6H2,(H,15,17)(H,16,18,19)",C14H13N5O4,315,2.24,4.3,-1.56,4.94,-180,3.12734396877803,1
ON[C@H](C(=O)Cc1nnc(s1)C/C=C/C=C)c1n[nH]cc1Br,1/000000586,"InChI=1S/C13H14BrN5O2S/c1-2-3-4-5-10-16-17-11(22-10)6-9(20)13(19-21)12-8(14)7-15-18-12/h2-4,7,13,19,21H,1,5-6H2,(H,15,18)/b4-3+/t13-/m1/s1",C13H14N5O2SBr,384,1.77,4.3,0.46,3.84,-150,4.531653475252519,1
N(C(=O)Cc1nn(c(=O)[nH]1)CC)c1ccc2c(c1)CCC2=O,13/000000011,"InChI=1S/C15H16N4O3/c1-2-19-15(22)17-13(18-19)8-14(21)16-10-4-5-11-9(7-10)3-6-12(11)20/h4-5,7H,2-3,6,8H2,1H3,(H,16,21)(H,17,18,22)",C15H16N4O3,300,0.46,4.3,1.94,3.85,-60,2.718913679767402,1
NC/C=C/1\C(=O)NN=C1C(=C)N(=O)=O,1/000000673,"InChI=1S/C7H8N4O3/c1-4(11(13)14)6-5(2-3-8)7(12)10-9-6/h2H,1,3,8H2,(H,10,12)/b5-2-",C7H8N4O3,196,0.32,4.3,7.08,3.72,0,4.098371645983199,1
Oc1ccc(cc1OC(=O)c1nnc[nH]1)CON,17/000000560,"InChI=1S/C10H10N4O4/c11-17-4-6-1-2-7(15)8(3-6)18-10(16)9-12-5-13-14-9/h1-3,5,15H,4,11H2,(H,12,13,14)",C10H10N4O4,250,0.84,4.3,-3.4,3.58,-20,3.107750267620874,1
Oc1c(OC(=O)CCCC)ccc(c1CO)c1scnc1,17/000000447,"InChI=1S/C15H17NO4S/c1-2-3-4-14(18)20-12-6-5-10(11(8-17)15(12)19)13-7-16-9-21-13/h5-7,9,17,19H,2-4,8H2,1H3",C15H17NO4S,307,1.67,4.3,-4.01,3.72,-200,2.760470739076238,1
O=C(OC)C#C[C@H](c1cocc1)NN,26/000000007,"InChI=1S/C9H10N2O3/c1-13-9(12)3-2-8(11-10)7-4-5-14-6-7/h4-6,8,11H,10H2,1H3/t8-/m1/s1",C9H10N2O3,194,-0.24,4.3,7.45,17.6,-170,4.069213242410313,1
Oc1cc(c(cc1N=O)F)[C@@H](CC#CC)N,16/000000034,"InChI=1S/C11H11FN2O2/c1-2-3-4-9(13)7-5-11(15)10(14-16)6-8(7)12/h5-6,9,15H,4,13H2,1H3/t9-/m1/s1",C11H11N2O2F,222,1.36,4.29,-1.51,17.7,-170,3.841390723369659,1
Oc1cc(c(cc1S(=O)=O)F)[C@@H](CC[NH3+])n1cncc1,16/000000015,"InChI=1S/C12H14FN3O3S/c13-9-6-12(20(18)19)11(17)5-8(9)10(1-2-14)16-4-3-15-7-16/h3-7,10,17,20H,1-2,14H2/p+1/t10-/m1/s1",C12H15N3O3SF,300,0.41,4.29,-3.33,21.7,-150,4.607766838338769,1
ONC/C=C\C[C@H](CNCC)O,1/000000408,"InChI=1S/C8H18N2O2/c1-2-9-7-8(11)5-3-4-6-10-12/h3-4,8-12H,2,5-7H2,1H3/b4-3-/t8-/m1/s1",C8H18N2O2,174,-0.11,4.29,0.39,2.22,-170,3.6758502267327904,1
c1nnc([nH]1)/C=C\C/C=C/[C@@H]1C(=O)NCCN1,27/000000003,"InChI=1S/C11H15N5O/c17-11-9(12-6-7-13-11)4-2-1-3-5-10-14-8-15-16-10/h2-5,8-9,12H,1,6-7H2,(H,13,17)(H,14,15,16)/b4-2+,5-3-/t9-/m1/s1",C11H15N5O,233,0.75,4.29,4.3,2.22,-150,4.5878142681445295,1
Oc1c(OCCCO)ccc(c1c1nc(n[nH]1)CCC)N,6/000000042,"InChI=1S/C14H20N4O3/c1-2-4-11-16-14(18-17-11)12-9(15)5-6-10(13(12)20)21-8-3-7-19/h5-6,19-20H,2-4,7-8,15H2,1H3,(H,16,17,18)",C14H20N4O3,292,1.39,4.29,-2.47,19.1,-200,2.785224845986276,1
Oc1c(OC(=O)C(=O)O)cccc1C[NH2+]C,17/000000906,"InChI=1S/C10H11NO5/c1-11-5-6-3-2-4-7(8(6)12)16-10(15)9(13)14/h2-4,11-12H,5H2,1H3,(H,13,14)/p+1",C10H11NO5,225,-0.14,4.29,-2.06,3.58,-20,3.3699069726649693,1
C#C[C@H](c1ccc(c(c1N)O)OC(=O)c1nnc[nH]1)N,17/000000901,"InChI=1S/C12H11N5O3/c1-2-7(13)6-3-4-8(10(18)9(6)14)20-12(19)11-15-5-16-17-11/h1,3-5,7,18H,13-14H2,(H,15,16,17)/t7-/m1/s1",C12H11N5O3,273,0.6,4.29,-4.15,23.1,-190,4.144872292884222,1
Oc1ccc(c(c1)C(=O)O)CCCc1cscc1,12/000000018,"InChI=1S/C14H14O3S/c15-12-5-4-11(13(8-12)14(16)17)3-1-2-10-6-7-18-9-10/h4-9,15H,1-3H2,(H,16,17)",C14H14O3S,262,2.87,4.29,-3.21,3.58,-20,2.205100493865219,1
Sc1c(Cl)c(Cl)cc(c1)[C@@H](/C=C/CCNCO)c1cnc[nH]1,8/000000012,"InChI=1S/C15H17Cl2N3OS/c16-12-5-10(6-14(22)15(12)17)11(13-7-19-8-20-13)3-1-2-4-18-9-21/h1,3,5-8,11,18,21-22H,2,4,9H2,(H,19,20)/b3-1+/t11-/m1/s1",C15H17N3OSCl2,357,3.11,4.29,-4.61,22.2,-190,4.213435361108596,1
ONC/C=C/CC1=C[C@@H](C=C(O1)CC(=O)O)COC(=O)C,1/000000584,"InChI=1S/C14H19NO6/c1-10(16)20-9-11-6-12(4-2-3-5-15-19)21-13(7-11)8-14(17)18/h2-3,6-7,11,15,19H,4-5,8-9H2,1H3,(H,17,18)/b3-2+/t11-/m0/s1",C14H18NO6,296,0.26,4.29,-2.77,22.0,-200,4.351192049441715,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)c1ncsc1CS,17/000000384,"InChI=1S/C13H10N4O3S2/c18-8-3-7(11-10(4-21)22-6-15-11)1-2-9(8)20-13(19)12-14-5-16-17-12/h1-3,5-6,18,21H,4H2,(H,14,16,17)",C13H10N4O3S2,334,3.0,4.29,-6.09,3.58,-180,3.3817695110329105,1
ON[C@H](/C=C/Cc1ncnc(c1)CN(=O)=O)S,1/000000783,"InChI=1S/C9H12N4O3S/c14-12-9(17)3-1-2-7-4-8(5-13(15)16)11-6-10-7/h1,3-4,6,9,12,14,17H,2,5H2/b3-1+/t9-/m0/s1",C9H12N4O3S,256,0.05,4.29,-3.45,3.85,-170,4.41644984915926,1
Oc1ccc(c(c1OC(=O)CCCCC=S)O)c1n[nH]cc1,17/000000689,"InChI=1S/C15H16N2O4S/c18-12-6-5-10(11-7-8-16-17-11)14(20)15(12)21-13(19)4-2-1-3-9-22/h5-9,18,20H,1-4H2,(H,16,17)",C15H16N2O4S,320,2.37,4.28,1.68,23.1,-120,3.3917429601644242,1
Oc1c(c2nocn2)cc(c(c1)CCO)F,16/000000100,"InChI=1S/C10H9FN2O3/c11-8-4-7(10-12-5-16-13-10)9(15)3-6(8)1-2-14/h3-5,14-15H,1-2H2",C10H9N2O3F,224,1.25,4.28,-2.21,17.5,-120,2.9265484753483317,1
OC/C=C\1/C(=NNC1=O)C(=O)Cc1oc(cc1)COCCC#C,1/000000978,"InChI=1S/C16H16N2O5/c1-2-3-8-22-10-12-5-4-11(23-12)9-14(20)15-13(6-7-19)16(21)18-17-15/h1,4-6,19H,3,7-10H2,(H,18,21)/b13-6-",C16H16N2O5,316,-0.13,4.28,2.42,3.84,0,3.5670055717904017,1
Oc1ccc(c(c1)C(=O)O)C(=O)[C@H](CCCl)CO,12/000000086,"InChI=1S/C12H13ClO5/c13-4-3-7(6-14)11(16)9-2-1-8(15)5-10(9)12(17)18/h1-2,5,7,14-15H,3-4,6H2,(H,17,18)/t7-/m1/s1",C12H13O5Cl,272,1.19,4.28,-9.19,3.58,-190,3.0822704199881965,1
ON[C@H](/C=C/Cc1ncnc(c1)Cc1c(=O)[nH][nH]c1)S,1/000000751,"InChI=1S/C12H15N5O2S/c18-12-8(6-15-16-12)4-10-5-9(13-7-14-10)2-1-3-11(20)17-19/h1,3,5-7,11,17,19-20H,2,4H2,(H2,15,16,18)/b3-1+/t11-/m0/s1",C12H15N5O2S,293,0.17,4.28,-5.01,20.9,-170,4.434078785339137,1
Sc1nnc([nH]1)CCNC(=O)n1nnnc1C=S,1/000001123,"InChI=1S/C7H8N8OS2/c16-7(15-5(3-17)11-13-14-15)8-2-1-4-9-6(18)12-10-4/h3H,1-2H2,(H,8,16)(H2,9,10,12,18)",C7H8N8OS2,284,-0.33,4.28,0.88,2.22,0,3.9655520775756257,1
Oc1c(OC(=O)c2nnn[nH]2)cccc1C=S,17/000001294,"InChI=1S/C9H6N4O3S/c14-7-5(4-17)2-1-3-6(7)16-9(15)8-10-12-13-11-8/h1-4,14H,(H,10,11,12,13)",C9H6N4O3S,250,0.27,4.28,-1.53,2.22,0,3.2928175433790177,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CNC(=C)C,17/000000851,"InChI=1S/C13H14N4O3/c1-8(2)14-6-9-3-4-11(10(18)5-9)20-13(19)12-15-7-16-17-12/h3-5,7,14,18H,1,6H2,2H3,(H,15,16,17)",C13H14N4O3,274,2.64,4.28,-4.53,3.58,-80,3.073486674512317,1
Oc1c(OC(=O)c2ncoc2)ccc(c1)NC(=O)/C=C/CCl,17/000001325,"InChI=1S/C14H11ClN2O5/c15-5-1-2-13(19)17-9-3-4-12(11(18)6-9)22-14(20)10-7-21-8-16-10/h1-4,6-8,18H,5H2,(H,17,19)/b2-1+",C14H11N2O5Cl,322,1.37,4.28,-3.03,3.58,-20,2.9102451934150437,1
OC(=O)c1c(nccc1)SCCC#C[C@H]1OC(=O)NC1=O,27/000000015,"InChI=1S/C13H10N2O5S/c16-10-9(20-13(19)15-10)5-1-2-7-21-11-8(12(17)18)4-3-6-14-11/h3-4,6,9H,2,7H2,(H,17,18)(H,15,16,19)/t9-/m1/s1",C13H10N2O5S,306,0.51,4.28,1.66,3.58,-150,3.6636405635809943,1
Oc1cc(c(cc1N=O)F)[C@H](C/C=C/N)N(=O)=O,16/000000032,"InChI=1S/C10H10FN3O4/c11-7-5-8(13-16)10(15)4-6(7)9(14(17)18)2-1-3-12/h1,3-5,9,15H,2,12H2/b3-1+/t9-/m0/s1",C10H10N3O4F,255,1.08,4.28,-3.0,20.5,-150,4.277776189218965,1
Oc1c(OC(=O)c2ncoc2)cccc1NC(=O)N,17/000001055,"InChI=1S/C11H9N3O5/c12-11(17)14-6-2-1-3-8(9(6)15)19-10(16)7-4-18-5-13-7/h1-5,15H,(H3,12,14,17)",C11H9N3O5,263,-0.35,4.28,-3.14,3.58,0,2.774857361521615,1
ONCC(=O)Cc1nnc(s1)CC(Sc1n[nH]cn1)(F)F,1/000000399,"InChI=1S/C9H10F2N6O2S2/c10-9(11,21-8-12-4-13-17-8)2-7-16-15-6(20-7)1-5(18)3-14-19/h4,14,19H,1-3H2,(H,12,13,17)",C9H10N6O2S2F2,336,1.03,4.28,-0.57,3.84,-170,4.126835015477802,1
Oc1ccc(c(c1COC(=O)C)Br)c1nc(sc1)S,17/000001617,"InChI=1S/C12H10BrNO3S2/c1-6(15)17-4-8-10(16)3-2-7(11(8)13)9-5-19-12(18)14-9/h2-3,5,16H,4H2,1H3,(H,14,18)",C12H10NO3S2Br,360,3.19,4.27,-5.07,3.72,-200,3.1428436180807298,1
ONCC(=O)Cc1nnc(s1)CC#CCC=C,1/000000425,"InChI=1S/C11H13N3O2S/c1-2-3-4-5-6-10-13-14-11(17-10)7-9(15)8-12-16/h2,12,16H,1,3,6-8H2",C11H13N3O2S,251,1.0,4.27,0.6,23.7,-20,3.8070608126097873,1
Oc1c(OC(=O)CCCC)c(O)cc(c1)c1ncsc1,17/000000152,"InChI=1S/C14H15NO4S/c1-2-3-4-13(18)19-14-11(16)5-9(6-12(14)17)10-7-20-8-15-10/h5-8,16-17H,2-4H2,1H3",C14H15NO4S,293,2.81,4.27,-4.08,3.58,-180,2.6893473887980317,1
NCCc1nnc(o1)CC(=O)C1=NNC(=O)C1=C,1/000000363,"InChI=1S/C10H11N5O3/c1-5-9(14-15-10(5)17)6(16)4-8-13-12-7(18-8)2-3-11/h1-4,11H2,(H,15,17)",C10H11N5O3,249,-0.03,4.27,4.94,2.22,0,3.484800964453453,1
OC/C=C/C1=COC(=C[C@H]1CS)/C=C/c1nonc1,22/000000026,"InChI=1S/C13H14N2O3S/c16-5-1-2-10-8-17-13(6-11(10)9-19)4-3-12-7-14-18-15-12/h1-4,6-8,11,16,19H,5,9H2/b2-1+,4-3+/t11-/m0/s1",C13H14N2O3S,278,2.26,4.27,-1.46,24.3,-190,4.898112014443877,1
ONC/C(=C/CC1=CCC=C(O1)/C(=C/C)/C)/C,1/000000451,"InChI=1S/C14H21NO2/c1-4-12(3)14-7-5-6-13(17-14)9-8-11(2)10-15-16/h4,6-8,15-16H,5,9-10H2,1-3H3/b11-8+,12-4+",C14H21NO2,235,2.23,4.27,-1.34,3.72,-180,4.239589986095875,1
Oc1c(OC(=O)c2nnc[nH]2)cccc1CC=C,17/000000200,"InChI=1S/C12H11N3O3/c1-2-4-8-5-3-6-9(10(8)16)18-12(17)11-13-7-14-15-11/h2-3,5-7,16H,1,4H2,(H,13,14,15)",C12H11N3O3,245,2.82,4.27,-2.21,3.58,0,3.047429905629924,1
Oc1ccc(c(c1)C/C=C/CCO)F,16/000000084,"InChI=1S/C11H13FO2/c12-11-6-5-10(14)8-9(11)4-2-1-3-7-13/h1-2,5-6,8,13-14H,3-4,7H2/b2-1+",C11H13O2F,196,1.87,4.27,-1.8,2.22,0,2.523589461431783,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)c1ncsc1CC=C,17/000000655,"InChI=1S/C15H12N4O3S/c1-2-3-12-13(17-8-23-12)9-4-5-11(10(20)6-9)22-15(21)14-16-7-18-19-14/h2,4-8,20H,1,3H2,(H,16,18,19)",C15H12N4O3S,328,3.29,4.27,-4.82,3.58,-180,3.3329698429039034,1
Oc1nc(nc2c1nn[nH]2)/C=C(/CC(F)F)\C(=O)N,28/000000094,"InChI=1S/C9H8F2N6O2/c10-4(11)1-3(7(12)18)2-5-13-8-6(9(19)14-5)15-17-16-8/h2,4H,1H2,(H2,12,18)(H2,13,14,15,16,17,19)/b3-2-",C9H8N6O2F2,270,-0.11,4.27,-5.75,24.6,-190,4.066978529323333,1
Oc1c(OC(=O)c2nnn[nH]2)cccc1CCSC,17/000001553,"InChI=1S/C11H12N4O3S/c1-19-6-5-7-3-2-4-8(9(7)16)18-11(17)10-12-14-15-13-10/h2-4,16H,5-6H2,1H3,(H,12,13,14,15)",C11H12N4O3S,280,1.41,4.27,-3.95,3.58,-40,2.9984976614732357,1
OCCNCCOC(=O)Cc1cc(Cl)c(c(c1)C=C)Cl,8/000000026,"InChI=1S/C14H17Cl2NO3/c1-2-11-7-10(8-12(15)14(11)16)9-13(19)20-6-4-17-3-5-18/h2,7-8,17-18H,1,3-6,9H2",C14H17NO3Cl2,317,2.43,4.27,-1.78,3.58,-40,2.627808382804025,1
OC(=O)C1=C(C#Cc2snnc2)NC=CC1,12/000000171,"InChI=1S/C10H7N3O2S/c14-10(15)8-2-1-5-11-9(8)4-3-7-6-12-13-16-7/h1,5-6,11H,2H2,(H,14,15)",C10H7N3O2S,233,2.16,4.27,-8.38,24.5,-20,4.195063191067395,1
