SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
[nH]1cnnc1[C@@H](n1nc([nH]c1=O)CBr)Cl,26/000000063,"InChI=1S/C6H6BrClN6O/c7-1-3-11-6(15)14(13-3)4(8)5-9-2-10-12-5/h2,4H,1H2,(H,9,10,12)(H,11,13,15)/t4-/m1/s1",C6H6N6OClBr,291.947498592,0.37009999999999976,4.03,8.35,20.1,-150,4.737998827085913,1,CONCAT,5,2,92.25,3,6,1,6,0.4,0.06666666666666667,0.4,0.3333333333333333,0.16666666666666666,15,2,0,2,2,0,2,0,0
ON[C@H](/C=C/CNCC=C)S,1/000000312,"InChI=1S/C7H14N2OS/c1-2-5-8-6-3-4-7(11)9-10/h2-4,7-11H,1,5-6H2/b4-3+/t7-/m0/s1",C7H14N2OS,174.082684068,0.5529000000000002,4.03,0.07,2.22,-150,4.5709095610627415,1,CONCAT,4,4,44.29,6,7,1,2,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.42857142857142855,0.14285714285714285,11,0,0,0,0,0,0,0,0
Oc1ccc(c(c1)C(=O)O)C(=O)CCCNCC(=O)/C=C/C,12/000000093,"InChI=1S/C16H19NO5/c1-2-4-12(19)10-17-8-3-5-15(20)13-7-6-11(18)9-14(13)16(21)22/h2,4,6-7,9,17-18H,3,5,8,10H2,1H3,(H,21,22)/b4-2+",C16H19NO5,305.12632270800003,1.7881,4.03,-8.23,5.09,-140,2.6536387418021423,1,CONCAT,5,3,103.69999999999999,9,16,5,1,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.3125,0.0,22,1,0,1,0,0,0,0,0
ONC[C@H](CCOCC=C)O,1/000000043,"InChI=1S/C7H15NO3/c1-2-4-11-5-3-7(9)6-8-10/h2,7-10H,1,3-6H2/t7-/m0/s1",C7H15NO3,161.10519334,-0.08119999999999988,4.03,3.19,2.22,-150,3.5732295610627425,1,CONCAT,4,3,61.72,7,7,3,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.7142857142857143,0.14285714285714285,11,0,0,0,0,0,0,0,0
NCc1nc(N)c(cc1c1nocc1)F,2/000000010,"InChI=1S/C9H9FN4O/c10-6-3-5(7-1-2-15-14-7)8(4-11)13-9(6)12/h1-3H,4,11H2,(H2,12,13)",C9H9N4OF,208.076039128,0.9165999999999999,4.03,-3.61,16.5,-120,3.057973778144576,1,CONCAT,5,2,90.96,2,9,1,4,0.6,0.06666666666666667,0.26666666666666666,0.1111111111111111,0.0,15,2,0,2,2,0,2,0,0
Oc1ccc(c(c1c1[nH]ncc1C)N)/C=C\c1occc1,6/000000008,"InChI=1S/C16H15N3O2/c1-10-9-18-19-16(10)14-13(20)7-5-11(15(14)17)4-6-12-3-2-8-21-12/h2-9,20H,17H2,1H3,(H,18,19)/b6-4-",C16H15N3O2,281.11642672,3.436320000000001,4.03,-3.06,3.58,-180,2.9314890050475544,1,CONCAT,4,3,88.07,3,16,2,3,0.7619047619047619,0.09523809523809523,0.14285714285714285,0.0625,0.0,21,3,0,3,2,0,2,0,0
ONC/C=C/CC1=CCC(=CO1)C(=O)NC,1/000000837,"InChI=1S/C11H16N2O3/c1-12-11(14)9-5-6-10(16-8-9)4-2-3-7-13-15/h2-3,6,8,13,15H,4-5,7H2,1H3,(H,12,14)/b3-2+",C11H16N2O3,224.116092372,0.8455999999999999,4.03,-2.49,3.72,-40,3.973483859963716,1,CONCAT,4,3,70.58999999999999,5,11,3,2,0.6875,0.1875,0.125,0.36363636363636365,0.0,16,1,1,0,1,1,0,0,0
O[C@H](/C=C/c1cc(Br)cc(c1S)O)C=C,15/000000284,"InChI=1S/C11H11BrO2S/c1-2-9(13)4-3-7-5-8(12)6-10(14)11(7)15/h2-6,9,13-15H,1H2/b4-3+/t9-/m0/s1",C11H11O2SBr,285.96631269200003,3.0035000000000016,4.02,-7.68,2.22,-170,4.1350042666463525,1,CONCAT,3,3,40.46,3,11,2,0,0.7333333333333333,0.13333333333333333,0.0,0.09090909090909091,0.09090909090909091,15,1,0,1,0,0,0,0,0
C1=C(NCN1)C/C=C/[C@@H](CNNCCC[NH3+])N,15/000000225,"InChI=1S/C11H24N6/c12-5-2-6-16-17-7-10(13)3-1-4-11-8-14-9-15-11/h1,3,8,10,14-17H,2,4-7,9,12-13H2/p+1/b3-1+/t10-/m0/s1",C11H25N6,241.21352122008997,-2.0220999999999973,4.02,9.58,3.58,-150,5.395158349777183,1,CONCAT,5,6,101.77999999999999,9,11,0,6,0.6470588235294118,0.0,0.35294117647058826,0.6363636363636364,0.09090909090909091,17,1,1,0,1,1,0,0,0
OC(=O)Cc1cccc(c1O)OC(=O)c1occc1,17/000001449,"InChI=1S/C13H10O6/c14-11(15)7-8-3-1-4-9(12(8)16)19-13(17)10-5-2-6-18-10/h1-6,16H,7H2,(H,14,15)",C13H10O6,262.04773804,1.8315000000000001,4.02,-1.61,3.58,0,2.1918898724069553,1,CONCAT,5,2,96.97000000000001,4,13,6,0,0.6842105263157895,0.3157894736842105,0.0,0.07692307692307693,0.0,19,2,0,2,1,0,1,0,0
Oc1nc(nc2c1nn[nH]2)C(=C)Cc1cnccc1,28/000000085,"InChI=1S/C12H10N6O/c1-7(5-8-3-2-4-13-6-8)10-14-11-9(12(19)15-10)16-18-17-11/h2-4,6H,1,5H2,(H2,14,15,16,17,18,19)",C12H10N6O,254.09160894,1.1043999999999998,4.02,-6.21,17.8,-80,3.4294089435245176,1,CONCAT,6,2,100.47000000000001,3,12,1,6,0.631578947368421,0.05263157894736842,0.3157894736842105,0.08333333333333333,0.0,19,3,0,3,3,0,3,0,0
Oc1cc2c(cc1CC[C@H](c1nnc([nH]1)S)O)cc[nH]2,30/000000084,"InChI=1S/C13H14N4O2S/c18-10(12-15-13(20)17-16-12)2-1-8-5-7-3-4-14-9(7)6-11(8)19/h3-6,10,14,18-19H,1-2H2,(H2,15,16,17,20)/t10-/m1/s1",C13H14N4O2S,290.083746688,1.946499999999999,4.02,0.75,3.58,-190,3.811264210440351,1,CONCAT,5,5,97.82,4,13,2,4,0.65,0.1,0.2,0.23076923076923078,0.07692307692307693,20,3,0,3,2,0,2,0,0
OC(=O)c1ccccc1/N=C\1/N[C@H](CC1)/C=C/N,12/000000108,"InChI=1S/C13H15N3O2/c14-8-7-9-5-6-12(15-9)16-11-4-2-1-3-10(11)13(17)18/h1-4,7-9H,5-6,14H2,(H,15,16)(H,17,18)/b8-7+/t9-/m1/s1",C13H15N3O2,245.11642672,1.6392,4.02,-10.15,3.58,-190,3.91123523899272,1,CONCAT,3,3,87.71,3,13,2,3,0.7222222222222222,0.1111111111111111,0.16666666666666666,0.23076923076923078,0.07692307692307693,18,2,1,1,1,1,0,0,0
N=C1NC[C@@H](C1)/C=C/c1cc(Br)cc(c1S)O,15/000000066,"InChI=1S/C12H13BrN2OS/c13-9-4-8(12(17)10(16)5-9)2-1-7-3-11(14)15-6-7/h1-2,4-5,7,16-17H,3,6H2,(H2,14,15)/b2-1+/t7-/m1/s1",C12H13N2OSBr,311.993196136,3.043370000000002,4.02,-6.34,2.22,-170,4.420326772236184,1,CONCAT,3,4,56.11,2,12,1,2,0.7058823529411765,0.058823529411764705,0.11764705882352941,0.25,0.08333333333333333,17,2,1,1,1,1,0,0,0
C=C[C@@H](Cc1nnc(o1)CC(=O)C1=NNC(=O)C1=C)N,1/000000603,"InChI=1S/C12H13N5O3/c1-3-7(13)4-9-14-15-10(20-9)5-8(18)11-6(2)12(19)17-16-11/h3,7H,1-2,4-5,13H2,(H,17,19)/t7-/m0/s1",C12H13N5O3,275.101839276,-0.7209999999999996,4.02,1.18,3.58,-150,4.22986502015695,1,CONCAT,7,2,123.46999999999998,6,12,3,5,0.6,0.15,0.25,0.25,0.08333333333333333,20,2,1,1,2,1,1,0,0
Oc1c(S)c(cc(c1)Br)/C=C/CO,15/000000084,"InChI=1S/C9H9BrO2S/c10-7-4-6(2-1-3-11)9(13)8(12)5-7/h1-2,4-5,11-13H,3H2/b2-1+",C9H9O2SBr,259.95066262800003,2.4489000000000014,4.02,-8.25,2.22,-20,3.2430261236352003,1,CONCAT,3,3,40.46,2,9,2,0,0.6923076923076923,0.15384615384615385,0.0,0.1111111111111111,0.0,13,1,0,1,0,0,0,0,0
Oc1c(S)c(cc(c1)Br)/C=C/c1nnc[nH]1,15/000000124,"InChI=1S/C10H8BrN3OS/c11-7-3-6(10(16)8(15)4-7)1-2-9-12-5-13-14-9/h1-5,15-16H,(H,12,13,14)/b2-1+",C10H8N3OSBr,296.95714497600005,2.7319000000000013,4.02,-7.49,2.22,0,3.6977915522714087,1,CONCAT,4,3,61.800000000000004,2,10,1,3,0.625,0.0625,0.1875,0.0,0.0,16,2,0,2,1,0,1,0,0
C#Cc1cccc2c1[nH]/c(=C\C(=S)[C@H](NN)N)/s2,30/000000038,"InChI=1S/C12H12N4S2/c1-2-7-4-3-5-9-11(7)15-10(18-9)6-8(17)12(13)16-14/h1,3-6,12,15-16H,13-14H2/b10-6+/t12-/m0/s1",C12H12N4S2,276.050338384,1.1448999999999996,4.02,1.36,22.0,-190,4.463937266142043,1,CONCAT,6,4,76.1,3,12,0,4,0.6666666666666666,0.0,0.2222222222222222,0.08333333333333333,0.08333333333333333,18,2,1,1,1,1,0,0,0
O[C@H](c1oc(cc1)Br)C1=CNCC=N1,26/000000122,"InChI=1S/C9H9BrN2O2/c10-8-2-1-7(14-8)9(13)6-5-11-3-4-12-6/h1-2,4-5,9,11,13H,3H2/t9-/m0/s1",C9H9N2O2Br,255.984739628,1.5909,4.02,5.46,2.22,-150,4.311211348919189,1,CONCAT,4,2,57.760000000000005,2,9,2,2,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.1111111111111111,14,2,1,1,2,1,1,0,0
[nH]1c(=O)n(nc1CC)Cc1[nH]nc(c1)CCC,26/000000075,"InChI=1S/C11H17N5O/c1-3-5-8-6-9(14-13-8)7-16-11(17)12-10(4-2)15-16/h6H,3-5,7H2,1-2H3,(H,13,14)(H,12,15,17)",C11H17N5O,235.14331016399998,0.8576999999999992,4.02,6.17,19.5,-80,3.2423771587636327,1,CONCAT,4,2,79.36,5,11,1,5,0.6470588235294118,0.058823529411764705,0.29411764705882354,0.5454545454545454,0.0,17,2,0,2,2,0,2,0,0
Oc1nc(nc2c1nn[nH]2)Cc1[nH]nc(c1C=C)CC=C,28/000000082,"InChI=1S/C13H13N7O/c1-3-5-8-7(4-2)9(17-16-8)6-10-14-12-11(13(21)15-10)18-20-19-12/h3-4H,1-2,5-6H2,(H,16,17)(H2,14,15,18,19,20,21)",C13H13N7O,283.118158036,1.1388999999999998,4.02,-7.22,24.8,-80,3.9989397742783233,1,CONCAT,6,3,116.26,5,13,1,7,0.6190476190476191,0.047619047619047616,0.3333333333333333,0.15384615384615385,0.0,21,3,0,3,3,0,3,0,0
ONC/C(=C/CC1=C[C@@H](C=CO1)C)/CO,1/000000852,"InChI=1S/C11H17NO3/c1-9-4-5-15-11(6-9)3-2-10(8-13)7-12-14/h2,4-6,9,12-14H,3,7-8H2,1H3/b10-2-/t9-/m1/s1",C11H17NO3,211.120843404,1.3379,4.02,-0.59,2.22,-170,4.870199925987011,1,CONCAT,4,3,61.72,5,11,3,1,0.7333333333333333,0.2,0.06666666666666667,0.45454545454545453,0.09090909090909091,15,1,1,0,1,1,0,0,0
OC(/C=C/C(=O)NCCc1nnc([nH]1)S)(F)F,1/000001121,"InChI=1S/C8H10F2N4O2S/c9-8(10,16)3-1-6(15)11-4-2-5-12-7(17)14-13-5/h1,3,16H,2,4H2,(H,11,15)(H2,12,13,14,17)/b3-1+",C8H10N4O2SF2,264.049253,-0.10659999999999992,4.02,0.25,2.22,-150,3.6800863142820273,1,CONCAT,5,4,90.9,5,8,2,4,0.47058823529411764,0.11764705882352941,0.23529411764705882,0.375,0.0,17,1,0,1,1,0,1,0,0
ON[C@H](/C=C/CCNC(=O)C)S,1/000000285,"InChI=1S/C7H14N2O2S/c1-6(10)8-5-3-2-4-7(12)9-11/h2,4,7,9,11-12H,3,5H2,1H3,(H,8,10)/b4-2+/t7-/m0/s1",C7H14N2O2S,190.077598688,0.30350000000000016,4.02,-1.99,2.22,-170,3.984644632327196,1,CONCAT,4,4,61.36,5,7,2,2,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.14285714285714285,12,0,0,0,0,0,0,0,0
ON[C@H](c1coc(c1)CCN1C(=S)NCC1)S,1/000000395,"InChI=1S/C10H15N3O2S2/c14-12-9(16)7-5-8(15-6-7)1-3-13-4-2-11-10(13)17/h5-6,9,12,14,16H,1-4H2,(H,11,17)/t9-/m0/s1",C10H15N3O2S2,273.06056872000005,0.9193999999999998,4.02,-1.19,3.58,-170,4.2529831142983765,1,CONCAT,5,4,60.67,5,10,2,3,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.5,0.1,17,2,1,1,2,1,1,0,0
S[C@@H](c1cnoc1)C#CC/C=C\CCNN,21/000000056,"InChI=1S/C11H15N3OS/c12-13-7-5-3-1-2-4-6-11(16)10-8-14-15-9-10/h1,3,8-9,11,13,16H,2,5,7,12H2/b3-1-/t11-/m1/s1",C11H15N3OS,237.0935831,1.4485999999999994,4.02,10.8,20.9,-150,4.806981312153978,1,CONCAT,5,3,64.08,5,11,1,3,0.6875,0.0625,0.1875,0.36363636363636365,0.09090909090909091,16,1,0,1,1,0,1,0,0
OCCOCCNCc1cc(O)cc(c1F)c1nncs1,16/000000002,"InChI=1S/C13H16FN3O3S/c14-12-9(7-15-1-3-20-4-2-18)5-10(19)6-11(12)13-17-16-8-21-13/h5-6,8,15,18-19H,1-4,7H2",C13H16N3O3SF,313.089640592,1.1482999999999999,4.02,-7.98,3.58,-180,2.9168282358167854,1,CONCAT,7,3,87.5,8,13,3,3,0.6190476190476191,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.0,21,2,0,2,1,0,1,0,0
ON(C(=O)CCCl)c1cccc(c1O)OC(=O)c1snnc1,17/000000333,"InChI=1S/C12H10ClN3O5S/c13-5-4-10(17)16(20)7-2-1-3-8(11(7)18)21-12(19)9-6-14-15-22-9/h1-3,6,18,20H,4-5H2",C12H10N3O5SCl,343.00296910000003,1.8139999999999998,4.02,-3.68,3.58,-20,3.254252739280073,1,CONCAT,8,2,112.85,5,12,5,3,0.5454545454545454,0.22727272727272727,0.13636363636363635,0.16666666666666666,0.0,22,2,0,2,1,0,1,0,0
OC[C@H](c1nnc([nH]1)S)N,1/000000374,"InChI=1S/C4H8N4OS/c5-2(1-9)3-6-4(10)8-7-3/h2,9H,1,5H2,(H2,6,7,8,10)/t2-/m1/s1",C4H8N4OS,160.041881876,-0.9145000000000001,4.01,5.35,1.0,-150,4.390941668364102,1,CONCAT,5,4,87.82000000000001,2,4,1,4,0.4,0.1,0.4,0.5,0.25,10,1,0,1,1,0,1,0,0
ONCC(=O)Cc1nncs1,1/000000377,"InChI=1S/C5H7N3O2S/c9-4(2-7-10)1-5-8-6-3-11-5/h3,7,10H,1-2H2",C5H7N3O2S,173.025897464,-0.3715000000000004,4.01,1.25,1.11,0,3.54256956706646,1,CONCAT,6,2,75.11,4,5,2,3,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.4,0.0,11,1,0,1,1,0,1,0,0
OC[C@H](c1cccc(c1O)OC(=O)c1ncoc1)F,17/000000982,"InChI=1S/C12H10FNO5/c13-8(4-15)7-2-1-3-10(11(7)16)19-12(17)9-5-18-6-14-9/h1-3,5-6,8,15-16H,4H2/t8-/m1/s1",C12H10NO5F,267.05430064,1.6022999999999998,4.01,-1.58,3.85,-150,3.552606005735603,1,CONCAT,6,2,92.78999999999999,4,12,5,1,0.631578947368421,0.2631578947368421,0.05263157894736842,0.16666666666666666,0.08333333333333333,19,2,0,2,1,0,1,0,0
N(C/C=C/Cc1nn(c(=O)[nH]1)Cc1ncoc1)C,26/000000006,"InChI=1S/C11H15N5O2/c1-12-5-3-2-4-10-14-11(17)16(15-10)6-9-7-18-8-13-9/h2-3,7-8,12H,4-6H2,1H3,(H,14,15,17)/b3-2+",C11H15N5O2,249.12257472,-0.0741999999999996,4.01,10.94,21.7,-20,3.83637430173156,1,CONCAT,6,2,88.74,6,11,2,5,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.36363636363636365,0.0,18,2,0,2,2,0,2,0,0
OC(=O)[C@@H](N(c1ccc(c(c1)Cl)Cl)N)c1nocn1,7/000000001,"InChI=1S/C10H8Cl2N4O3/c11-6-2-1-5(3-7(6)12)16(13)8(10(17)18)9-14-4-19-15-9/h1-4,8H,13H2,(H,17,18)/t8-/m0/s1",C10H8N4O3Cl2,301.997345476,1.8824,4.01,-8.07,22.0,-190,3.47853988426636,1,CONCAT,6,2,105.48,4,10,3,4,0.5263157894736842,0.15789473684210525,0.21052631578947367,0.1,0.1,19,2,0,2,1,0,1,0,0
Sc1nnc([nH]1)CCOC[C@H](CC)SCC=C,1/000001122,"InChI=1S/C11H19N3OS2/c1-3-7-17-9(4-2)8-15-6-5-10-12-11(16)14-13-10/h3,9H,1,4-8H2,2H3,(H2,12,13,14,16)/t9-/m0/s1",C11H19N3OS2,273.096954228,2.3503000000000007,4.01,0.57,2.22,-170,4.342939845067607,1,CONCAT,5,2,50.8,9,11,1,3,0.6470588235294118,0.058823529411764705,0.17647058823529413,0.6363636363636364,0.09090909090909091,17,1,0,1,1,0,1,0,0
Oc1ccc(c(c1C(=O)N)N(=O)=O)F,16/000000096,"InChI=1S/C7H5FN2O4/c8-3-1-2-4(11)5(7(9)12)6(3)10(13)14/h1-2,11H,(H2,9,12)",C7H5N2O4F,200.02333486,0.5384,4.01,-4.66,2.22,0,2.4400882779998305,1,CONCAT,4,2,106.46000000000001,2,7,4,2,0.5,0.2857142857142857,0.14285714285714285,0.0,0.0,14,1,0,1,0,0,0,0,0
OC(=O)c1cc(OC)ccc1c1nc[nH]c1,12/000000062,"InChI=1S/C11H10N2O3/c1-16-7-2-3-8(9(4-7)11(14)15)10-5-12-6-13-10/h2-6H,1H3,(H,12,13)(H,14,15)",C11H10N2O3,218.06914218,1.7834999999999999,4.01,-5.99,2.22,-160,2.4983638599637175,1,CONCAT,3,2,75.21000000000001,3,11,3,2,0.6875,0.1875,0.125,0.09090909090909091,0.0,16,2,0,2,1,0,1,0,0
O=Nc1c(O)cc(c(c1)F)CCC[C@H](C)c1n[nH]c(=S)o1,16/000000062,"InChI=1S/C13H14FN3O3S/c1-7(12-15-16-13(21)20-12)3-2-4-8-5-11(18)10(17-19)6-9(8)14/h5-7,18H,2-4H2,1H3,(H,16,21)/t7-/m0/s1",C13H14N3O3SF,311.07399052799997,4.101190000000002,4.01,-7.9,3.58,-190,3.807496558725534,1,CONCAT,6,2,91.48,6,13,3,3,0.6190476190476191,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.07692307692307693,21,2,0,2,1,0,1,0,0
Oc1ccc(cc1OC(=O)c1nnc[nH]1)CC(=C)C,17/000000778,"InChI=1S/C13H13N3O3/c1-8(2)5-9-3-4-10(17)11(6-9)19-13(18)12-14-7-15-16-12/h3-4,6-7,17H,1,5H2,2H3,(H,14,15,16)",C13H13N3O3,259.095691276,1.8480999999999999,4.01,-3.84,3.58,-40,3.051218754845273,1,CONCAT,5,2,88.1,4,13,3,3,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.15384615384615385,0.0,19,2,0,2,1,0,1,0,0
ONCCCCCc1nnc(o1)S,1/000000009,"InChI=1S/C7H13N3O2S/c11-8-5-3-1-2-4-6-9-10-7(13)12-6/h8,11H,1-5H2,(H,10,13)",C7H13N3O2S,203.072847656,1.0498999999999998,4.01,-3.84,2.35,0,3.109392348761424,1,CONCAT,6,3,71.18,6,7,2,3,0.5384615384615384,0.15384615384615385,0.23076923076923078,0.7142857142857143,0.0,13,1,0,1,1,0,1,0,0
Oc1cc(c(cc1N=O)F)C/C=C/[C@@H]1OCCNC1,16/000000033,"InChI=1S/C13H15FN2O3/c14-11-7-12(16-18)13(17)6-9(11)2-1-3-10-8-15-4-5-19-10/h1,3,6-7,10,15,17H,2,4-5,8H2/b3-1+/t10-/m0/s1",C13H15N2O3F,266.10667056,2.0162999999999998,4.01,-7.68,3.58,-190,3.95076739905926,1,CONCAT,5,2,70.92,4,13,3,2,0.6842105263157895,0.15789473684210525,0.10526315789473684,0.38461538461538464,0.07692307692307693,19,2,1,1,1,1,0,0,0
C(=C\[C@@H](c1n[nH]c(c1)N)N)/CC1=CNCN1,15/000000083,"InChI=1S/C10H16N6/c11-8(9-4-10(12)16-15-9)3-1-2-7-5-13-6-14-7/h1,3-5,8,13-14H,2,6,11H2,(H3,12,15,16)/b3-1+/t8-/m0/s1",C10H16N6,220.14364451199998,-0.07029999999999997,4.01,11.44,2.22,-150,4.977282984394781,1,CONCAT,5,5,104.78,4,10,0,6,0.625,0.0,0.375,0.3,0.1,16,2,1,1,2,1,1,0,0
Oc1c(S)c(c2onc(c2)CO)cc(c1)Br,15/000000157,"InChI=1S/C10H8BrNO3S/c11-5-1-7(10(16)8(14)2-5)9-3-6(4-13)12-15-9/h1-3,13-14,16H,4H2",C10H8NO3SBr,300.940826216,2.5907,4.01,-6.45,2.22,-140,3.0778058180056735,1,CONCAT,5,3,66.49000000000001,2,10,3,1,0.625,0.1875,0.0625,0.1,0.0,16,2,0,2,1,0,1,0,0
C(=C\CC(=C)Cc1c(Cl)nccc1C(=O)N)/CC[NH3+],22/000000022,"InChI=1S/C14H18ClN3O/c1-10(5-3-2-4-7-16)9-12-11(14(17)19)6-8-18-13(12)15/h2-3,6,8H,1,4-5,7,9,16H2,(H2,17,19)/p+1/b3-2+",C14H19N3OCl,280.12111632809,1.5108999999999997,4.01,-4.07,17.1,-40,3.723239771926884,1,CONCAT,2,2,83.62,7,14,1,3,0.7368421052631579,0.05263157894736842,0.15789473684210525,0.2857142857142857,0.0,19,1,0,1,1,0,1,0,0
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)[C@H](CS)OC,17/000000334,"InChI=1S/C11H12N4O4S/c1-18-9(5-20)6-2-3-8(7(16)4-6)19-11(17)10-12-14-15-13-10/h2-4,9,16,20H,5H2,1H3,(H,12,13,14,15)/t9-/m0/s1",C11H12N4O4S,296.05792586399997,0.7418,4.01,-4.47,23.5,-170,3.685229031145961,1,CONCAT,8,3,110.22000000000001,5,11,4,4,0.55,0.2,0.2,0.2727272727272727,0.09090909090909091,20,2,0,2,1,0,1,0,0
Sc1nnc([nH]1)[C@@H](CCCC)N,1/000001040,"InChI=1S/C7H14N4S/c1-2-3-4-5(8)6-9-7(12)11-10-6/h5H,2-4,8H2,1H3,(H2,9,10,11,12)/t5-/m1/s1",C7H14N4S,186.09391744799998,1.2834,4.0,6.37,2.35,-170,3.904664212746776,1,CONCAT,4,3,67.59,4,7,0,4,0.5833333333333334,0.0,0.3333333333333333,0.7142857142857143,0.14285714285714285,12,1,0,1,1,0,1,0,0
OC(=O)c1cc(OCCO)ccc1C(=C)CC=C,12/000000009,"InChI=1S/C14H16O4/c1-3-4-10(2)12-6-5-11(18-8-7-15)9-13(12)14(16)17/h3,5-6,9,15H,1-2,4,7-8H2,(H,16,17)",C14H16O4,248.104858992,2.3452,4.0,-4.57,3.58,-60,2.6344615798380673,1,CONCAT,3,2,66.76,7,14,4,0,0.7777777777777778,0.2222222222222222,0.0,0.21428571428571427,0.0,18,1,0,1,0,0,0,0,0
O[C@H](CCC)c1n[nH]nc1CO,1/000000565,"InChI=1S/C7H13N3O2/c1-2-3-6(12)7-5(4-11)8-10-9-7/h6,11-12H,2-4H2,1H3,(H,8,9,10)/t6-/m1/s1",C7H13N3O2,171.100776656,0.13049999999999995,4.0,5.6,2.22,-170,3.65568099596356,1,CONCAT,4,3,82.03,4,7,2,3,0.5833333333333334,0.16666666666666666,0.25,0.7142857142857143,0.14285714285714285,12,1,0,1,1,0,1,0,0
ONC/C=C\Cc1ccc(c(c1)CNC(=O)C)CO,1/000000069,"InChI=1S/C14H20N2O3/c1-11(18)15-9-14-8-12(4-2-3-7-16-19)5-6-13(14)10-17/h2-3,5-6,8,16-17,19H,4,7,9-10H2,1H3,(H,15,18)/b3-2-",C14H20N2O3,264.1473925,0.8925000000000001,4.0,-4.6,3.58,-80,2.7989757940325006,1,CONCAT,4,4,81.59,7,14,3,2,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.35714285714285715,0.0,19,1,0,1,0,0,0,0,0
Oc1cc(c(cc1C(=O)CO)F)/C(=C\C)/C=C\CN,16/000000048,"InChI=1S/C14H16FNO3/c1-2-9(4-3-5-16)10-7-13(18)11(6-12(10)15)14(19)8-17/h2-4,6-7,17-18H,5,8,16H2,1H3/b4-3-,9-2-",C14H16NO3F,265.111421592,1.6245,4.0,-4.01,3.58,-20,3.295026319090129,1,CONCAT,4,3,83.55,5,14,3,1,0.7368421052631579,0.15789473684210525,0.05263157894736842,0.21428571428571427,0.0,19,1,0,1,0,0,0,0,0
Oc1c(OC(=O)c2occc2)cccc1[C@@H](C)S,17/000000870,"InChI=1S/C13H12O4S/c1-8(18)9-4-2-5-10(12(9)14)17-13(15)11-6-3-7-16-11/h2-8,14,18H,1H3/t8-/m1/s1",C13H12O4S,264.04562986400003,3.195200000000002,4.0,-1.38,17.3,-170,2.987845881526658,1,CONCAT,5,2,59.67,3,13,4,0,0.7222222222222222,0.2222222222222222,0.0,0.15384615384615385,0.07692307692307693,18,2,0,2,1,0,1,0,0
O[C@@](CN)(COc1ncccc1Br)C=C,20/000000003,"InChI=1S/C10H13BrN2O2/c1-2-10(14,6-12)7-15-9-8(11)4-3-5-13-9/h2-5,14H,1,6-7,12H2/t10-/m0/s1",C10H13N2O2Br,272.01603975600005,1.0986999999999996,4.0,-5.14,2.22,-190,3.5989341259334076,1,CONCAT,4,2,68.37,5,10,2,2,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.3,0.1,15,1,0,1,1,0,1,0,0
ONC/C=C\Cc1ncncc1,1/000000025,"InChI=1S/C8H11N3O/c12-11-5-2-1-3-8-4-6-9-7-10-8/h1-2,4,6-7,11-12H,3,5H2/b2-1-",C8H11N3O,165.090211972,0.5541,4.0,0.77,2.22,0,3.251773649319926,1,CONCAT,4,2,58.04,4,8,1,3,0.6666666666666666,0.08333333333333333,0.25,0.25,0.0,12,1,0,1,1,0,1,0,0
Oc1c(S)c(cc(c1)Br)/C=C/[C@@H](CS)NCN,15/000000203,"InChI=1S/C11H15BrN2OS2/c12-8-3-7(11(17)10(15)4-8)1-2-9(5-16)14-6-13/h1-4,9,14-17H,5-6,13H2/b2-1+/t9-/m0/s1",C11H15N2OS2Br,333.9809172000001,2.2608,4.0,-9.34,2.22,-190,4.238850254766604,1,CONCAT,5,5,58.28,5,11,1,2,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.2727272727272727,0.09090909090909091,17,1,0,1,0,0,0,0,0
