SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1c(F)ccc(c1)C(=O)c1c(=O)nc([nH]c1)S,17/000000031,"InChI=1S/C11H7FN2O3S/c12-7-2-1-5(3-8(7)15)9(16)6-4-13-11(18)14-10(6)17/h1-4,15H,(H2,13,14,17,18)",C11H7N2O3SF,266,1.6,4.2,-6.64,21.1,-60,2.957147608095525,1
OC(=O)c1nc(n[nH]1)CNNCC=C,21/000000011,"InChI=1S/C7H11N5O2/c1-2-3-8-9-4-5-10-6(7(13)14)12-11-5/h2,8-9H,1,3-4H2,(H,13,14)(H,10,11,12)",C7H11N5O2,197,0.77,4.19,7.11,18.8,0,3.57258827799983,1
Oc1cc(c(cc1O)C=C)C/C=C(\Cc1nscc1)/C,28/000000464,"InChI=1S/C16H17NO2S/c1-3-12-9-15(18)16(19)10-13(12)5-4-11(2)8-14-6-7-20-17-14/h3-4,6-7,9-10,18-19H,1,5,8H2,2H3/b11-4-",C16H17NO2S,287,2.97,4.19,-5.17,3.58,-60,3.4572773338529768,1
Oc1cc(cc2c1SCCC2)CNNCCCl,17/000000028,"InChI=1S/C12H17ClN2OS/c13-3-4-14-15-8-9-6-10-2-1-5-17-12(10)11(16)7-9/h6-7,14-16H,1-5,8H2",C12H17N2OSCl,272,3.53,4.19,-7.48,14.6,-120,3.2810973510713257,1
c1nc(sc1CONCc1ccc2c(c1)COC2)NCBr,19/000000070,"InChI=1S/C14H16BrN3O2S/c15-9-17-14-16-5-13(21-14)8-20-18-4-10-1-2-11-6-19-7-12(11)3-10/h1-3,5,18H,4,6-9H2,(H,16,17)",C14H16N3O2SBr,370,1.77,4.19,-1.16,20.5,-40,3.2518858040549974,1
Oc1ccc(cc1O)C(=C)[C@H](N)O,28/000000028,"InChI=1S/C9H11NO3/c1-5(9(10)13)6-2-3-7(11)8(12)4-6/h2-4,9,11-13H,1,10H2/t9-/m1/s1",C9H11NO3,181,0.3,4.19,-6.34,2.22,-170,3.1988799250005826,1
Oc1ncc(cc1)N(c1ccc(c(c1)O)F)C(=O)N,17/000000075,"InChI=1S/C12H10FN3O3/c13-9-3-1-7(5-10(9)17)16(12(14)19)8-2-4-11(18)15-6-8/h1-6,17H,(H2,14,19)(H,15,18)",C12H10N3O3F,263,0.93,4.18,-6.12,16.5,-40,2.8327084109801373,1
N1C(=NO[C@@H]1CF)CC/C=C/C[NH3+],10/000000012,"InChI=1S/C8H14FN3O/c9-6-8-11-7(12-13-8)4-2-1-3-5-10/h1,3,8H,2,4-6,10H2,(H,11,12)/p+1/b3-1+/t8-/m1/s1",C8H15N3OF,188,1.21,4.18,0.19,3.58,-150,5.424944899930264,1
OC(=O)C(=C)c1nc2nccc(c2c(=O)[nH]1)S,23/000000003,"InChI=1S/C10H7N3O3S/c1-4(10(15)16)7-12-8-6(9(14)13-7)5(17)2-3-11-8/h2-3H,1H2,(H,15,16)(H2,11,12,13,14,17)",C10H7N3O3S,249,0.61,4.18,-4.19,19.9,-140,3.392938153746911,1
Oc1c(c2nnc(o2)S)c(C=C)ccc1O,28/000000012,"InChI=1S/C10H8N2O3S/c1-2-5-3-4-6(13)8(14)7(5)9-11-12-10(16)15-9/h2-4,13-14H,1H2,(H,12,16)",C10H8N2O3S,236,2.98,4.18,-8.41,18.3,-180,3.210212811012667,1
Oc1c(O)cc(c(c1)C(=C)CO)OC(=O)C=C,28/000000177,"InChI=1S/C12H12O5/c1-3-12(16)17-11-5-10(15)9(14)4-8(11)7(2)6-13/h3-5,13-15H,1-2,6H2",C12H12O5,236,0.91,4.18,-6.22,3.58,0,2.9678235049174795,1
c1oc(cc1)/C(=C\C[C@@H](CN)[NH3+])/c1nc[nH]n1,29/000000023,"InChI=1S/C11H15N5O/c12-6-8(13)3-4-9(10-2-1-5-17-10)11-14-7-15-16-11/h1-2,4-5,7-8H,3,6,12-13H2,(H,14,15,16)/p+1/b9-4+/t8-/m0/s1",C11H16N5O,234,-0.04,4.18,0.09,20.5,-150,4.699575618223022,1
Oc1c(O)cc(c(c1)C=C)C(=O)/C=C/CS,28/000000134,"InChI=1S/C12H12O3S/c1-2-8-6-11(14)12(15)7-9(8)10(13)4-3-5-16/h2-4,6-7,14-16H,1,5H2/b4-3+",C12H12O3S,236,2.31,4.18,-3.01,3.58,-20,3.3154883680138063,1
O[C@H](C[NH3+])CC#CCc1nncs1,10/000000032,"InChI=1S/C8H11N3OS/c9-5-7(12)3-1-2-4-8-11-10-6-13-8/h6-7,12H,3-5,9H2/p+1/t7-/m0/s1",C8H12N3OS,198,0.4,4.18,-0.91,2.22,-150,4.845625565210929,1
Oc1c(OCC[NH3+])cc(c(c1)C/C=C\CNC)C=C,28/000000533,"InChI=1S/C15H22N2O2/c1-3-12-11-15(19-9-7-16)14(18)10-13(12)6-4-5-8-17-2/h3-5,10-11,17-18H,1,6-9,16H2,2H3/p+1/b5-4-",C15H23N2O2,263,1.53,4.18,-8.58,3.58,-60,3.728340090113777,1
c1nc(sc1[C@@H](CCCCNCC)N)N,19/000000013,"InChI=1S/C10H20N4S/c1-2-13-6-4-3-5-8(11)9-7-14-10(12)15-9/h7-8,13H,2-6,11H2,1H3,(H2,12,14)/t8-/m1/s1",C10H20N4S,228,-0.26,4.17,6.48,2.22,-170,3.250453772140858,1
Oc1c(O)cc(c(c1)C=C)C(=O)CCCn1[nH]ccc1=O,28/000000072,"InChI=1S/C15H16N2O4/c1-2-10-8-13(19)14(20)9-11(10)12(18)4-3-7-17-15(21)5-6-16-17/h2,5-6,8-9,16,19-20H,1,3-4,7H2",C15H16N2O4,288,1.43,4.17,-6.02,4.94,0,3.1712696151271302,1
Oc1cc(c(cc1O)C=C)C/C=C\CC1COC1,28/000000214,"InChI=1S/C15H18O3/c1-2-12-7-14(16)15(17)8-13(12)6-4-3-5-11-9-18-10-11/h2-4,7-8,11,16-17H,1,5-6,9-10H2/b4-3-",C15H18O3,246,2.36,4.17,-1.81,2.22,-170,3.158397272145761,1
Oc1cc(c(cc1O)C=C)C(=S)[C@@H]1ON=CC1,28/000000339,"InChI=1S/C12H11NO3S/c1-2-7-5-9(14)10(15)6-8(7)12(17)11-3-4-13-16-11/h2,4-6,11,14-15H,1,3H2/t11-/m1/s1",C12H11NO3S,249,2.17,4.17,-5.73,17.7,-150,4.240833482547148,1
Oc1cc(c(cc1O)C=C)C/C=C/CC=S,28/000000362,"InChI=1S/C13H14O2S/c1-2-10-8-12(14)13(15)9-11(10)6-4-3-5-7-16/h2-4,7-9,14-15H,1,5-6H2/b4-3+",C13H14O2S,234,2.56,4.17,-7.51,2.22,0,3.5121879858378424,1
Oc1c(OCF)cc(c(c1)C/C=C\CO)C=C,28/000000575,"InChI=1S/C13H15FO3/c1-2-10-8-13(17-9-14)12(16)7-11(10)5-3-4-6-15/h2-4,7-8,15-16H,1,5-6,9H2/b4-3-",C13H15O3F,238,2.25,4.16,-7.18,5.09,0,3.236238758599967,1
Oc1c(O)cc(c(c1)C=C)[C@H](CO)C=C,28/000000048,"InChI=1S/C12H14O3/c1-3-8-5-11(14)12(15)6-10(8)9(4-2)7-13/h3-6,9,13-15H,1-2,7H2/t9-/m0/s1",C12H14O3,206,1.47,4.16,-4.44,11.6,-150,3.731018497415583,1
Oc1cc(Oc2cccc(c2)N)c(cc1O)C=C,28/000000017,"InChI=1S/C14H13NO3/c1-2-9-6-12(16)13(17)8-14(9)18-11-5-3-4-10(15)7-11/h2-8,16-17H,1,15H2",C14H13NO3,243,2.39,4.16,-7.33,12.4,-20,2.4010071182996082,1
c1nc(n[nH]1)/C=C/C[C@@H](CNC/C=C/CC)[NH3+],29/000000024,"InChI=1S/C12H21N5/c1-2-3-4-8-14-9-11(13)6-5-7-12-15-10-16-17-12/h3-5,7,10-11,14H,2,6,8-9,13H2,1H3,(H,15,16,17)/p+1/b4-3+,7-5+/t11-/m0/s1",C12H22N5,236,0.97,4.16,4.0,3.58,-170,4.9138434361194125,1
Oc1cc(c(cc1O)C=C)[C@@](C1=NCNC=N1)(OC)F,28/000000550,"InChI=1S/C13H14FN3O3/c1-3-8-4-10(18)11(19)5-9(8)13(14,20-2)12-16-6-15-7-17-12/h3-6,18-19H,1,7H2,2H3,(H,15,16,17)/t13-/m0/s1",C13H14N3O3F,279,0.96,4.16,-5.39,20.8,-170,4.587032852324782,1
OC(=O)CNCC(=O)CC/C=C\Cc1c(C=C)cc(c(c1)O)O,28/000000459,"InChI=1S/C17H21NO5/c1-2-12-8-15(20)16(21)9-13(12)6-4-3-5-7-14(19)10-18-11-17(22)23/h2-4,8-9,18,20-21H,1,5-7,10-11H2,(H,22,23)/b4-3-",C17H21NO5,319,1.0,4.16,-4.45,5.09,-130,3.111025487259548,1
O=C(/C=C\c1cccc2c1cc1n2CCNC1)OCCCN,20/000000005,"InChI=1S/C17H21N3O2/c18-7-2-10-22-17(21)6-5-13-3-1-4-16-15(13)11-14-12-19-8-9-20(14)16/h1,3-6,11,19H,2,7-10,12,18H2/b6-5-",C17H21N3O2,299,1.58,4.16,-3.69,3.58,-200,2.8009149437252177,1
Oc1cc(c(cc1O)C=C)CSC,28/000000010,"InChI=1S/C10H12O2S/c1-3-7-4-9(11)10(12)5-8(7)6-13-2/h3-5,11-12H,1,6H2,2H3",C10H12O2S,196,2.46,4.15,-3.79,10.7,-20,2.9148327170417936,1
Oc1c(O)cc(c(c1)C/C=C\CNC[C@@H]1N=CNC1=O)C=C,28/000000599,"InChI=1S/C16H19N3O3/c1-2-11-7-14(20)15(21)8-12(11)5-3-4-6-17-9-13-16(22)19-10-18-13/h2-4,7-8,10,13,17,20-21H,1,5-6,9H2,(H,18,19,22)/b4-3-/t13-/m0/s1",C16H19N3O3,301,0.65,4.15,-6.56,3.58,-190,4.167600125376587,1
Oc1c(O)cc(c(c1)C=C)C/C=C\CNCCO,28/000000096,"InChI=1S/C14H19NO3/c1-2-11-9-13(17)14(18)10-12(11)5-3-4-6-15-7-8-16/h2-4,9-10,15-18H,1,5-8H2/b4-3-",C14H19NO3,249,1.28,4.15,-6.22,2.22,-20,3.121311733684223,1
OCCCCCCc1cc(O)c2c(c1N=O)CCCS2,17/000000025,"InChI=1S/C15H21NO3S/c17-8-4-2-1-3-6-11-10-13(18)15-12(14(11)16-19)7-5-9-20-15/h10,17-18H,1-9H2",C15H21NO3S,295,2.82,4.15,-7.87,17.3,-140,3.1615441354724094,1
Oc1c(O)cc(c(c1)C=C)C/C=C\CO,28/000000207,"InChI=1S/C12H14O3/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,13-15H,1,5-6H2/b4-3-",C12H14O3,206,1.66,4.15,-6.35,2.22,0,3.099769141317987,1
Oc1c(O)cc(c(c1)C=C)[C@@H](CC)CO,28/000000015,"InChI=1S/C12H16O3/c1-3-8-5-11(14)12(15)6-10(8)9(4-2)7-13/h3,5-6,9,13-15H,1,4,7H2,2H3/t9-/m0/s1",C12H16O3,208,1.72,4.15,-4.79,10.6,-170,3.3441846512617364,1
Oc1cc(c(cc1O)C=C)C/C=C\CNC[C@@H]1C=CCCC1,28/000000594,"InChI=1S/C19H25NO2/c1-2-16-12-18(21)19(22)13-17(16)10-6-7-11-20-14-15-8-4-3-5-9-15/h2,4,6-8,12-13,15,20-22H,1,3,5,9-11,14H2/b7-6-/t15-/m1/s1",C19H25NO2,299,3.28,4.15,-7.48,3.58,-190,3.8368506039302908,1
Oc1cc(c(c2c1SCCC2)CO)CN(CCCN)C,17/000000034,"InChI=1S/C15H24N2O2S/c1-17(6-3-5-16)9-11-8-14(19)15-12(13(11)10-18)4-2-7-20-15/h8,18-19H,2-7,9-10,16H2,1H3",C15H24N2O2S,296,1.02,4.14,-4.29,15.9,-160,3.141364971215614,1
Oc1c(O)cc(c(c1)C=C)OC(=O)/C=C\[C@@H]1NCSCC1,28/000000222,"InChI=1S/C15H17NO4S/c1-2-10-7-12(17)13(18)8-14(10)20-15(19)4-3-11-5-6-21-9-16-11/h2-4,7-8,11,16-18H,1,5-6,9H2/b4-3-/t11-/m0/s1",C15H17NO4S,307,2.26,4.14,-9.81,5.09,-190,3.894263510125974,1
Oc1cc(c(cc1O)C=C)C/C=C\CCC,28/000000078,"InChI=1S/C14H18O2/c1-3-5-6-7-8-12-10-14(16)13(15)9-11(12)4-2/h4,6-7,9-10,15-16H,2-3,5,8H2,1H3/b7-6-",C14H18O2,218,3.31,4.14,-2.98,2.22,-40,2.941222950872808,1
C(=C\C/C=C(/[C@H]1OC=NC1)\c1nc(n[nH]1)C(=O)O)\C,19/000000025,"InChI=1S/C12H14N4O3/c1-2-3-4-5-8(9-6-13-7-19-9)10-14-11(12(17)18)16-15-10/h2-3,5,7,9H,4,6H2,1H3,(H,17,18)(H,14,15,16)/b3-2-,8-5-/t9-/m0/s1",C12H13N4O3,261,0.73,4.13,-4.56,24.6,-170,4.6872699631618255,1
SCCCCc1cnc2c(c1C#CCN)c(=O)[nH]c(n2)CF,23/000000012,"InChI=1S/C15H17FN4OS/c16-8-12-19-14-13(15(21)20-12)11(5-3-6-17)10(9-18-14)4-1-2-7-22/h9,22H,1-2,4,6-8,17H2,(H,18,19,20,21)",C15H17N4OSF,320,1.74,4.13,-9.36,24.5,-120,3.4544973025961863,1
Oc1cc(O)c(cc1C(=C)C[NH3+])O,28/000000492,"InChI=1S/C9H11NO3/c1-5(4-10)6-2-8(12)9(13)3-7(6)11/h2-3,11-13H,1,4,10H2/p+1",C9H12NO3,182,0.36,4.13,-5.1,2.22,0,3.5699560396015864,1
Oc1cc(C=C)c(cc1O)[C@H](C)F,28/000000007,"InChI=1S/C10H11FO2/c1-3-7-4-9(12)10(13)5-8(7)6(2)11/h3-6,12-13H,1H2,2H3/t6-/m0/s1",C10H11O2F,182,2.34,4.13,-4.52,10.9,-170,3.426991237217778,1
Oc1cc(c(cc1O)C=C)/C(=C\CSC)/CS(=O)(=O)C,28/000000579,"InChI=1S/C14H18O4S2/c1-4-10-7-13(15)14(16)8-12(10)11(5-6-19-2)9-20(3,17)18/h4-5,7-8,15-16H,1,6,9H2,2-3H3/b11-5-",C14H18O4S2,314,2.49,4.12,-4.03,3.58,-100,3.4583236328370113,1
c1n[nH]c(=O)cc1COC(=O)[C@H](CN)c1cccc(c1)Br,19/000000051,"InChI=1S/C14H14BrN3O3/c15-11-3-1-2-10(5-11)12(6-16)14(20)21-8-9-4-13(19)18-17-7-9/h1-5,7,12H,6,8,16H2,(H,18,19)/t12-/m1/s1",C14H14N3O3Br,352,1.49,4.11,1.46,2.22,-150,3.0439242663189328,1
