SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(c(cc1O)C=C)C(=O)CCC[C@H]1OCC1;28/000000299;InChI=1S/C15H18O4/c1-2-10-8-14(17)15(18)9-12(10)13(16)5-3-4-11-6-7-19-11/h2,8-9,11,17-18H,1,3-7H2/t11-/m1/s1;C15H18O4;262;2.11;4.21;-7.25;3.58;-150
Oc1cc(c(cc1O)C=C)CC(=O)OCCc1sncn1;28/000000620;InChI=1S/C14H14N2O4S/c1-2-9-5-11(17)12(18)6-10(9)7-14(19)20-4-3-13-15-8-16-21-13/h2,5-6,8,17-18H,1,3-4,7H2;C14H14N2O4S;306;1.09;4.98;0.48;3.58;-20
O=N[C@@H](c1cc(O)c(cc1C=C)O)/C=C\Cc1oncn1;28/000000498;InChI=1S/C14H13N3O4/c1-2-9-6-12(18)13(19)7-10(9)11(17-20)4-3-5-14-15-8-16-21-14/h2-4,6-8,11,18-19H,1,5H2/b4-3-/t11-/m1/s1;C14H13N3O4;287;1.61;4.58;-5.56;23.40;-150
Oc1cc(c(cc1O)C=C)[C@@H](CS(=O)(=O)N)C(=O)OCC;28/000000508;InChI=1S/C13H17NO6S/c1-3-8-5-11(15)12(16)6-9(8)10(7-21(14,18)19)13(17)20-4-2/h3,5-6,10,15-16H,1,4,7H2,2H3,(H2,14,18,19)/t10-/m1/s1;C13H17NO6S;315;0.44;4.61;-2.31;4.69;-200
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C)n1cc[nH]c1=[NH2];28/000000085;InChI=1S/C15H18N3O2/c1-3-5-12(18-7-6-17-15(18)16)11-9-14(20)13(19)8-10(11)4-2/h3-9,12,17,19-20H,2,16H2,1H3/b5-3-/t12-/m1/s1;C15H17N3O2;271;1.90;4.90;-4.83;5.09;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000287;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.17;-6.37;3.58;0
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000330;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.66;-3.27;2.22;0
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\CC[NH3+])c1nnc(s1)S;28/000000648;InChI=1S/C15H17N3O2S2/c1-2-9-7-12(19)13(20)8-11(9)10(5-3-4-6-16)14-17-18-15(21)22-14/h2-3,5,7-8,10,19-20H,1,4,6,16H2,(H,18,21)/p+1/b5-3-/t10-/m1/s1;C15H18N3O2S2;336;2.71;4.14;-5.91;25.00;-170
O[C@H](CCC(=O)c1cc(O)c(cc1C=C)O)c1n[nH]c(=O)[nH]1;28/000000506;InChI=1S/C14H15N3O5/c1-2-7-5-11(20)12(21)6-8(7)9(18)3-4-10(19)13-15-14(22)17-16-13/h2,5-6,10,19-21H,1,3-4H2,(H2,15,16,17,22)/t10-/m1/s1;C14H15N3O5;305;0.68;4.25;-4.90;5.08;-150
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCc1occc1;28/000000477;InChI=1S/C16H16O5/c1-2-11-8-14(17)15(18)9-12(11)10-16(19)21-7-5-13-4-3-6-20-13/h2-4,6,8-9,17-18H,1,5,7,10H2;C16H16O5;288;2.04;4.90;0.25;3.58;0
Oc1cc(c(cc1O)C=C)C/C=C/[C@H]1SCC=C1;28/000000099;InChI=1S/C15H16O2S/c1-2-11-9-14(16)15(17)10-12(11)5-3-6-13-7-4-8-18-13/h2-4,6-7,9-10,13,16-17H,1,5,8H2/b6-3+/t13-/m1/s1;C15H16O2S;260;3.11;4.72;-1.47;2.22;-170
Oc1cc(c(cc1O)C=C)CSC;28/000000060;InChI=1S/C10H12O2S/c1-3-7-4-9(11)10(12)5-8(7)6-13-2/h3-5,11-12H,1,6H2,2H3;C10H12O2S;196;2.46;4.15;-3.79;10.70;-20
Oc1cc(c(cc1O)C=C)CCCCC;28/000000399;InChI=1S/C13H18O2/c1-3-5-6-7-11-9-13(15)12(14)8-10(11)4-2/h4,8-9,14-15H,2-3,5-7H2,1H3;C13H18O2;206;3.28;4.33;-2.73;2.22;-20
Oc1c(O)cc(c(c1)C=C)C(=S)c1cc[nH]c1;28/000000083;InChI=1S/C13H11NO2S/c1-2-8-5-11(15)12(16)6-10(8)13(17)9-3-4-14-7-9/h2-7,14-16H,1H2;C13H11NO2S;245;2.25;4.26;-6.31;17.50;0
Oc1cc(c(cc1O)C=C)[C@@](C1=NCNC=N1)(OC)F;28/000000550;InChI=1S/C13H14FN3O3/c1-3-8-4-10(18)11(19)5-9(8)13(14,20-2)12-16-6-15-7-17-12/h3-6,18-19H,1,7H2,2H3,(H,15,16,17)/t13-/m0/s1;C13H14N3O3F;279;0.96;4.16;-5.39;20.80;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000279;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.02;-6.80;3.58;-20
Oc1ccc(cc1O)C(=C)C[NH3+];28/000000009;InChI=1S/C9H11NO2/c1-6(5-10)7-2-3-8(11)9(12)4-7/h2-4,11-12H,1,5,10H2/p+1;C9H12NO2;166;0.77;4.27;-5.55;2.22;-20
Oc1cc(C(=C)c2cc(S)ccc2F)c(cc1O)C=C;28/000000224;InChI=1S/C16H13FO2S/c1-3-10-6-15(18)16(19)8-12(10)9(2)13-7-11(20)4-5-14(13)17/h3-8,18-20H,1-2H2;C16H13O2SF;288;4.64;4.51;-7.46;3.58;-20
Oc1c(O)cc(c(c1)C=C)C(=O)CCCCCNC(=O)N;28/000000073;InChI=1S/C15H20N2O4/c1-2-10-8-13(19)14(20)9-11(10)12(18)6-4-3-5-7-17-15(16)21/h2,8-9,19-20H,1,3-7H2,(H3,16,17,21);C15H20N2O4;292;1.09;4.03;-7.26;4.94;-90
Oc1cc(c(cc1O)C=C)C/C=C\CCF;28/000000091;InChI=1S/C13H15FO2/c1-2-10-8-12(15)13(16)9-11(10)6-4-3-5-7-14/h2-4,8-9,15-16H,1,5-7H2/b4-3-;C13H15O2F;222;3.16;4.61;-2.42;2.22;0
OC(=O)CNCC(=O)CC/C=C\Cc1c(C=C)cc(c(c1)O)O;28/000000459;InChI=1S/C17H21NO5/c1-2-12-8-15(20)16(21)9-13(12)6-4-3-5-7-14(19)10-18-11-17(22)23/h2-4,8-9,18,20-21H,1,5-7,10-11H2,(H,22,23)/b4-3-;C17H21NO5;319;1.00;4.16;-4.45;5.09;-130
Oc1cc(c(cc1O)C=C)C(=O)CCCCBr;28/000000296;InChI=1S/C13H15BrO3/c1-2-9-7-12(16)13(17)8-10(9)11(15)5-3-4-6-14/h2,7-8,16-17H,1,3-6H2;C13H15O3Br;299;3.21;4.45;-8.24;3.58;-20
Oc1cc(c(cc1O)C=C)CC(=O)OCC;28/000000410;InChI=1S/C12H14O4/c1-3-8-5-10(13)11(14)6-9(8)7-12(15)16-4-2/h3,5-6,13-14H,1,4,7H2,2H3;C12H14O4;222;1.90;4.22;-1.99;2.22;-20
Oc1cc(c(cc1O)C=C)C(=S)[C@@H]1ON=CC1;28/000000339;InChI=1S/C12H11NO3S/c1-2-7-5-9(14)10(15)6-8(7)12(17)11-3-4-13-16-11/h2,4-6,11,14-15H,1,3H2/t11-/m1/s1;C12H11NO3S;249;2.17;4.17;-5.73;17.70;-150
Oc1cc(Oc2cccc(c2)N)c(cc1O)C=C;28/000000018;InChI=1S/C14H13NO3/c1-2-9-6-12(16)13(17)8-14(9)18-11-5-3-4-10(15)7-11/h2-8,16-17H,1,15H2;C14H13NO3;243;2.39;4.13;-7.71;12.40;-40
Oc1cc(OC(=O)/C=C/CS(=O)(=O)C)c(cc1O)C=C;28/000000067;InChI=1S/C13H14O6S/c1-3-9-7-10(14)11(15)8-12(9)19-13(16)5-4-6-20(2,17)18/h3-5,7-8,14-15H,1,6H2,2H3/b5-4+;C13H14O6S;298;1.40;4.20;-8.22;5.09;-80
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000278;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.05;-7.23;3.58;-20
OC(=O)CC1=NC(=NCN1)[C@@H](c1c(C=C)cc(c(c1)O)O)F;28/000000631;InChI=1S/C14H14FN3O4/c1-2-7-3-9(19)10(20)4-8(7)13(15)14-17-6-16-11(18-14)5-12(21)22/h2-4,13,19-20H,1,5-6H2,(H,21,22)(H,16,17,18)/t13-/m1/s1;C14H14N3O4F;307;0.57;4.20;-5.62;23.60;-170
Oc1cc(cc(c1O)N=O)C(=C)CN;28/000000289;InChI=1S/C9H10N2O3/c1-5(4-10)6-2-7(11-14)9(13)8(12)3-6/h2-3,12-13H,1,4,10H2;C9H10N2O3;194;0.31;4.78;-6.28;13.20;-20
Oc1c(O)cc(c(c1)C=C)C(=O)CCCc1nnc([nH]1)CO;28/000000457;InChI=1S/C15H17N3O4/c1-2-9-6-12(21)13(22)7-10(9)11(20)4-3-5-14-16-15(8-19)18-17-14/h2,6-7,19,21-22H,1,3-5,8H2,(H,16,17,18);C15H17N3O4;303;1.86;4.45;-4.51;5.08;-40
Oc1cc(c(cc1O)C=C)[C@H](CC)/C=C\Cc1n[nH]cn1;28/000000434;InChI=1S/C16H19N3O2/c1-3-11(6-5-7-16-17-10-18-19-16)13-9-15(21)14(20)8-12(13)4-2/h4-6,8-11,20-21H,2-3,7H2,1H3,(H,17,18,19)/b6-5-/t11-/m1/s1;C16H19N3O2;285;3.04;4.73;-4.78;19.70;-170
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000381;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.61;-3.56;2.22;0
Oc1cc(c(cc1O)C=C)[C@H](COC)/C=C\Cc1cnc[nH]1;28/000000453;InChI=1S/C17H20N2O3/c1-3-12-7-16(20)17(21)8-15(12)13(10-22-2)5-4-6-14-9-18-11-19-14/h3-5,7-9,11,13,20-21H,1,6,10H2,2H3,(H,18,19)/b5-4-/t13-/m0/s1;C17H20N2O3;300;1.78;4.43;-4.82;19.50;-170
Oc1c(O)cc(c(c1)C=C)CC/C=C/CC;28/000000013;InChI=1S/C14H18O2/c1-3-5-6-7-8-12-10-14(16)13(15)9-11(12)4-2/h4-6,9-10,15-16H,2-3,7-8H2,1H3/b6-5+;C14H18O2;218;3.12;4.09;-5.59;2.22;-40
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1cccc2c1C(=O)CC2;28/000000221;InChI=1S/C21H20O3/c1-2-14-12-19(23)20(24)13-17(14)7-4-3-6-15-8-5-9-16-10-11-18(22)21(15)16/h2-5,8-9,12-13,23-24H,1,6-7,10-11H2/b4-3-;C21H20O3;320;3.74;4.33;-6.70;3.58;-100
Oc1cc(c(cc1O)C=C)[C@](c1n[nH]c(=S)[nH]1)(SC)F;28/000000432;InChI=1S/C12H12FN3O2S2/c1-3-6-4-8(17)9(18)5-7(6)12(13,20-2)10-14-11(19)16-15-10/h3-5,17-18H,1H2,2H3,(H2,14,15,16,19)/t12-/m1/s1;C12H12N3O2S2F;313;3.42;4.82;-6.05;23.60;-190
Oc1cc(c(cc1O)C=C)C(=O)CC[C@H](c1nc(=O)o[nH]1)C=C;28/000000462;InChI=1S/C16H16N2O5/c1-3-9(15-17-16(22)23-18-15)5-6-12(19)11-8-14(21)13(20)7-10(11)4-2/h3-4,7-9,20-21H,1-2,5-6H2,(H,17,18,22)/t9-/m1/s1;C16H16N2O5;316;1.44;4.42;-5.70;7.82;-170
Oc1cc(c(cc1O)C=C)[C@@H](CF)C(=O)OC;28/000000119;InChI=1S/C12H13FO4/c1-3-7-4-10(14)11(15)5-8(7)9(6-13)12(16)17-2/h3-5,9,14-15H,1,6H2,2H3/t9-/m1/s1;C12H13O4F;240;1.89;4.39;-2.32;4.69;-170
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000378;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.66;-3.27;2.22;0
Oc1c(O)cc(c(c1)C=C)CNNCCO;28/000000046;InChI=1S/C11H16N2O3/c1-2-8-5-10(15)11(16)6-9(8)7-13-12-3-4-14/h2,5-6,12-16H,1,3-4,7H2;C11H16N2O3;224;1.29;4.20;-2.98;12.80;-20
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\Cc1cnc[nH]1)OC;28/000000532;InChI=1S/C16H18N2O3/c1-3-11-7-14(19)15(20)8-13(11)16(21-2)6-4-5-12-9-17-10-18-12/h3-4,6-10,16,19-20H,1,5H2,2H3,(H,17,18)/b6-4-/t16-/m1/s1;C16H18N2O3;286;1.71;4.37;-5.06;18.90;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CC(=O)C;28/000000676;InChI=1S/C17H19N3O3/c1-3-12-9-14(22)15(23)10-13(12)6-4-5-7-16-18-17(20-19-16)8-11(2)21/h3-5,9-10,22-23H,1,6-8H2,2H3,(H,18,19,20)/b5-4-;C17H19N3O3;313;2.17;4.30;-7.25;5.09;-80
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCC/C=C\N;28/000000604;InChI=1S/C15H19NO4/c1-2-11-8-13(17)14(18)9-12(11)10-15(19)20-7-5-3-4-6-16/h2,4,6,8-9,17-18H,1,3,5,7,10,16H2/b6-4-;C15H19NO4;277;1.86;4.49;0.87;3.58;0
Oc1ccc(cc1O)C(=C)[C@H](C1=CNCN=C1)N;28/000000200;InChI=1S/C13H15N3O2/c1-8(9-2-3-11(17)12(18)4-9)13(14)10-5-15-7-16-6-10/h2-6,13,15,17-18H,1,7,14H2/t13-/m1/s1;C13H15N3O2;245;0.38;4.10;-7.13;2.22;-170
Oc1c(O)cc(c(c1)C=C)C/C=C\C[C@H]1OCCCC1;28/000000143;InChI=1S/C17H22O3/c1-2-13-11-16(18)17(19)12-14(13)7-3-4-8-15-9-5-6-10-20-15/h2-4,11-12,15,18-19H,1,5-10H2/b4-3-/t15-/m1/s1;C17H22O3;274;3.24;4.34;-5.34;3.58;-150
Oc1cc(c(cc1O)C=C)CC(=O)OCC[C@@H]1ON=CC1;28/000000441;InChI=1S/C15H17NO5/c1-2-10-7-13(17)14(18)8-11(10)9-15(19)20-6-4-12-3-5-16-21-12/h2,5,7-8,12,17-18H,1,3-4,6,9H2/t12-/m1/s1;C15H17NO5;291;2.45;5.64;-0.73;3.58;-170
Oc1cc(c(cc1O)C=C)C/C=C\CCF;28/000000386;InChI=1S/C13H15FO2/c1-2-10-8-12(15)13(16)9-11(10)6-4-3-5-7-14/h2-4,8-9,15-16H,1,5-7H2/b4-3-;C13H15O2F;222;3.16;4.44;-2.09;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CNC(=O)N;28/000000474;InChI=1S/C16H19N5O3/c1-2-10-7-12(22)13(23)8-11(10)5-3-4-6-14-19-15(21-20-14)9-18-16(17)24/h2-4,7-8,22-23H,1,5-6,9H2,(H3,17,18,24)(H,19,20,21)/b4-3-;C16H19N5O3;329;0.99;4.88;-8.87;5.09;-40
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000329;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.62;-2.80;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1[nH]cnc1CNC;28/000000460;InChI=1S/C17H21N3O2/c1-3-12-8-16(21)17(22)9-13(12)6-4-5-7-14-15(10-18-2)20-11-19-14/h3-5,8-9,11,18,21-22H,1,6-7,10H2,2H3,(H,19,20)/b5-4-;C17H21N3O2;299;2.01;4.06;-7.41;5.09;-60
Oc1cc(c(cc1O)C=C)[C@H](c1nncs1)F;28/000000201;InChI=1S/C11H9FN2O2S/c1-2-6-3-8(15)9(16)4-7(6)10(12)11-14-13-5-17-11/h2-5,10,15-16H,1H2/t10-/m1/s1;C11H9N2O2SF;252;2.83;4.14;-5.84;20.40;-150
Oc1cc(c(cc1O)C=C)C(=O)CCCCBr;28/000000295;InChI=1S/C13H15BrO3/c1-2-9-7-12(16)13(17)8-10(9)11(15)5-3-4-6-14/h2,7-8,16-17H,1,3-6H2;C13H15O3Br;299;3.21;4.41;-7.24;3.58;0
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000558;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.18;-1.98;2.22;-20
S[C@@H](CCSCc1cc(O)c(cc1C=C)O)CNCC#C;28/000000673;InChI=1S/C16H21NO2S2/c1-3-6-17-10-14(20)5-7-21-11-13-9-16(19)15(18)8-12(13)4-2/h1,4,8-9,14,17-20H,2,5-7,10-11H2/t14-/m0/s1;C16H21NO2S2;323;3.18;4.79;1.50;21.00;-180
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CC1=CCCC=C1)N=O;28/000000486;InChI=1S/C18H19NO3/c1-2-14-11-17(20)18(21)12-15(14)16(19-22)10-6-9-13-7-4-3-5-8-13/h2,4,6-8,10-12,16,20-21H,1,3,5,9H2/b10-6-/t16-/m1/s1;C18H19NO3;297;2.82;4.65;-4.70;20.60;-190
Oc1cc(c(cc1O)C=C)C/C=C/CC=S;28/000000362;InChI=1S/C13H14O2S/c1-2-10-8-12(14)13(15)9-11(10)6-4-3-5-7-16/h2-4,7-9,14-15H,1,5-6H2/b4-3+;C13H14O2S;234;2.56;4.17;-7.51;2.22;0
Oc1cc(Oc2cccc(c2)N)c(cc1O)C=C;28/000000017;InChI=1S/C14H13NO3/c1-2-9-6-12(16)13(17)8-14(9)18-11-5-3-4-10(15)7-11/h2-8,16-17H,1,15H2;C14H13NO3;243;2.39;4.16;-7.33;12.40;-20
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CC1=CCCC=C1)N=O;28/000000483;InChI=1S/C18H19NO3/c1-2-14-11-17(20)18(21)12-15(14)16(19-22)10-6-9-13-7-4-3-5-8-13/h2,4,6-8,10-12,16,20-21H,1,3,5,9H2/b10-6-/t16-/m1/s1;C18H19NO3;297;2.82;4.41;-5.58;20.60;-170
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CO)C=S;28/000000528;InChI=1S/C13H14O3S/c1-2-9-6-12(15)13(16)7-11(9)10(8-17)4-3-5-14/h2-4,6-8,10,14-16H,1,5H2/b4-3-/t10-/m0/s1;C13H14O3S;250;1.67;4.54;-3.45;15.90;-150
Oc1cc(c(cc1O)C=C)C/C=C/CC(=O)C;28/000000061;InChI=1S/C14H16O3/c1-3-11-8-13(16)14(17)9-12(11)7-5-4-6-10(2)15/h3-5,8-9,16-17H,1,6-7H2,2H3/b5-4+;C14H16O3;232;2.16;4.16;-3.05;2.22;-40
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN;28/000000545;InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-;C15H18N4O2;286;1.60;4.37;-8.62;3.58;-40
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\CC[NH3+])c1nnc(s1)S;28/000000649;InChI=1S/C15H17N3O2S2/c1-2-9-7-12(19)13(20)8-11(9)10(5-3-4-6-16)14-17-18-15(21)22-14/h2-3,5,7-8,10,19-20H,1,4,6,16H2,(H,18,21)/p+1/b5-3-/t10-/m1/s1;C15H18N3O2S2;336;2.71;4.60;-6.22;25.00;-190
Oc1cc(O)c(cc1C(=C)C[NH3+])O;28/000000491;InChI=1S/C9H11NO3/c1-5(4-10)6-2-8(12)9(13)3-7(6)11/h2-3,11-13H,1,4,10H2/p+1;C9H12NO3;182;0.36;4.01;-5.15;2.22;0
O=Nc1c(ccc(c1O)O)C(=C)CN;28/000000318;InChI=1S/C9H10N2O3/c1-5(4-10)6-2-3-7(12)9(13)8(6)11-14/h2-3,12-13H,1,4,10H2;C9H10N2O3;194;0.31;4.52;-6.03;13.20;-20
Oc1c(O)cc(c(c1)C=C)[C@H](c1cc[nH]c1)F;28/000000345;InChI=1S/C13H12FNO2/c1-2-8-5-11(16)12(17)6-10(8)13(14)9-3-4-15-7-9/h2-7,13,15-17H,1H2/t13-/m0/s1;C13H12NO2F;233;2.26;4.07;-6.38;16.50;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cn1nn[nH]c1=[NH2];28/000000191;InChI=1S/C13H16N5O2/c1-2-9-7-11(19)12(20)8-10(9)5-3-4-6-18-13(14)15-16-17-18/h2-4,7-8,19-20H,1,5-6,14H2,(H,15,17)/b4-3-;C13H15N5O2;273;0.08;4.13;-6.87;3.58;-20
Oc1c(O)cc(c(c1)[C@H](c1nnc[nH]1)C=C)C=C;28/000000095;InChI=1S/C13H13N3O2/c1-3-8-5-11(17)12(18)6-10(8)9(4-2)13-14-7-15-16-13/h3-7,9,17-18H,1-2H2,(H,14,15,16)/t9-/m1/s1;C13H13N3O2;243;3.09;4.40;-5.24;17.00;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000286;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.10;-6.16;3.58;-20
Oc1c(O)cc(c(c1)C=C)C(=O)CCCCCNC(=O)N;28/000000076;InChI=1S/C15H20N2O4/c1-2-10-8-13(19)14(20)9-11(10)12(18)6-4-3-5-7-17-15(16)21/h2,8-9,19-20H,1,3-7H2,(H3,16,17,21);C15H20N2O4;292;1.09;4.04;-8.81;4.94;-50
Oc1c(C(=O)N)c(ccc1O)C(=C)C[NH3+];28/000000583;InChI=1S/C10H12N2O3/c1-5(4-11)6-2-3-7(13)9(14)8(6)10(12)15/h2-3,13-14H,1,4,11H2,(H2,12,15)/p+1;C10H13N2O3;209;-0.35;4.12;-6.32;3.58;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1;28/000000248;InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;3.28;4.22;-7.41;3.58;0
Oc1cc(c(cc1O)C=C)C(=O)CCCc1nnc[nH]1;28/000000235;InChI=1S/C14H15N3O3/c1-2-9-6-12(19)13(20)7-10(9)11(18)4-3-5-14-15-8-16-17-14/h2,6-8,19-20H,1,3-5H2,(H,15,16,17);C14H15N3O3;273;2.66;4.41;-5.88;4.94;0
Oc1cc(c(cc1O)C=C)[C@H](/C=C/CC(=O)C)F;28/000000437;InChI=1S/C14H15FO3/c1-3-10-7-13(17)14(18)8-11(10)12(15)6-4-5-9(2)16/h3-4,6-8,12,17-18H,1,5H2,2H3/b6-4+/t12-/m0/s1;C14H15O3F;250;2.22;4.02;-7.85;16.50;-190
Oc1c(O)cc(c(c1)C=C)C(=O)CCCC(CO)(F)F;28/000000309;InChI=1S/C14H16F2O4/c1-2-9-6-12(19)13(20)7-10(9)11(18)4-3-5-14(15,16)8-17/h2,6-7,17,19-20H,1,3-5,8H2;C14H16O4F2;286;2.15;4.19;-7.77;4.94;-170
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\Cc1nscc1)C(=O)O;28/000000523;InChI=1S/C16H15NO4S/c1-2-10-8-14(18)15(19)9-13(10)12(16(20)21)5-3-4-11-6-7-22-17-11/h2-3,5-9,12,18-19H,1,4H2,(H,20,21)/b5-3-/t12-/m1/s1;C16H14NO4S;316;2.06;4.72;-3.57;6.32;-150
Oc1cc(c(cc1O)C=C)[C@H](CCl)/C=C\Cc1cnc[nH]1;28/000000600;InChI=1S/C16H17ClN2O2/c1-2-11-6-15(20)16(21)7-14(11)12(8-17)4-3-5-13-9-18-10-19-13/h2-4,6-7,9-10,12,20-21H,1,5,8H2,(H,18,19)/b4-3-/t12-/m0/s1;C16H17N2O2Cl;304;2.73;4.79;-3.65;5.09;-150
Oc1cc(c(cc1O)C=C)C/C=C\CN(=O)=O;28/000000149;InChI=1S/C12H13NO4/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13(16)17/h2-4,7-8,14-15H,1,5-6H2/b4-3-;C12H13NO4;235;2.00;4.29;-6.27;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\[C@@H](CF)c1nscc1;28/000000644;InChI=1S/C16H16FNO2S/c1-2-11-8-15(19)16(20)9-12(11)4-3-5-13(10-17)14-6-7-21-18-14/h2-3,5-9,13,19-20H,1,4,10H2/b5-3-/t13-/m0/s1;C16H16NO2SF;305;3.54;4.18;-5.98;3.58;-170
Oc1c(O)cc(c(c1)C=C)C/C=C\[C@@H](NCCO)C1=CCSS1;28/000000519;InChI=1S/C17H21NO3S2/c1-2-12-10-15(20)16(21)11-13(12)4-3-5-14(18-7-8-19)17-6-9-22-23-17/h2-3,5-6,10-11,14,18-21H,1,4,7-9H2/b5-3-/t14-/m1/s1;C17H21NO3S2;351;1.89;4.25;-7.00;5.09;-190
Oc1cc(c(cc1O)C=C)C(=O)CCC;28/000000047;InChI=1S/C12H14O3/c1-3-5-10(13)9-7-12(15)11(14)6-8(9)4-2/h4,6-7,14-15H,2-3,5H2,1H3;C12H14O3;206;2.18;4.10;-6.70;3.58;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]cn1;28/000000323;InChI=1S/C14H15N3O2/c1-2-10-7-12(18)13(19)8-11(10)5-3-4-6-14-15-9-16-17-14/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;2.46;4.00;-6.69;3.58;-20
Oc1c(O)cc(c(c1)C=C)C/C=C\CBr;28/000000092;InChI=1S/C12H13BrO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6H2/b4-3-;C12H13O2Br;269;3.27;4.17;-6.93;2.22;-20
Oc1cc(c(cc1O)C=C)[C@@H](CBr)C=C;28/000000137;InChI=1S/C12H13BrO2/c1-3-8-5-11(14)12(15)6-10(8)9(4-2)7-13/h3-6,9,14-15H,1-2,7H2/t9-/m1/s1;C12H13O2Br;269;3.28;4.20;-5.64;3.58;-170
Oc1cc(c(cc1O)C=C)CSCCl;28/000000220;InChI=1S/C10H11ClO2S/c1-2-7-3-9(12)10(13)4-8(7)5-14-6-11/h2-4,12-13H,1,5-6H2;C10H11O2SCl;230;2.80;4.30;-3.59;12.40;0
